SMA-10,SMA-20,EMA-10,EMA-20,MACD-10,MACD_Signal-10,MACD_Hist-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
141.3172,140.7061,142.1778,141.6616,0.1712,-0.7165,0.8877,83.3785,71.3992,72.9507,59.6071,18.9976,9.5908,170.7254,214.6437,0.0000,100.0000,100.0000,40.0000,146.2385,136.3960,145.6171,135.7951,1043254548.1849,847027787.0000
140.2982,140.4279,140.9494,141.0254,-0.4042,-0.9385,0.5343,72.2927,63.7479,61.5143,53.1985,16.4485,9.1000,209.2786,182.3835,10.0000,100.0000,100.0000,45.0000,143.3840,137.2124,144.2256,136.6303,1051493381.6328,838531490.0000
139.6491,140.2149,140.4148,140.7801,-0.6897,-1.0721,0.3823,58.5264,63.7069,54.8531,50.2934,14.6290,8.8878,151.8293,122.7706,0.0000,100.0000,100.0000,50.0000,142.6182,136.6800,143.8041,136.6256,1046287480.8579,831091093.0000
139.2466,140.1769,140.1362,140.6866,-0.8724,-1.1676,0.2952,60.4245,72.0319,51.0154,48.7742,13.7811,8.9835,48.7462,17.4008,10.0000,90.0000,0.0000,55.0000,142.1006,136.3927,143.7196,136.6342,1045253221.9312,824140873.0000
139.0316,140.4644,139.9842,140.6726,-1.0066,-1.2414,0.2349,72.1698,79.7079,51.0608,48.7907,13.9974,9.0140,72.0082,25.4466,20.0000,100.0000,0.0000,60.0000,141.6967,136.3664,144.9716,135.9573,1043946065.0435,828418841.0000
138.9063,140.6538,139.7963,140.6560,-1.1641,-1.3001,0.1360,83.5014,82.9308,51.5149,48.9635,14.2377,9.0461,104.6988,22.3223,30.0000,0.0000,5.0000,65.0000,141.3282,136.4844,145.5113,135.7964,1043990771.3252,834156147.0000
138.9921,140.9192,139.5425,140.6263,-1.3593,-1.3341,-0.0252,83.4524,80.5041,45.6637,46.5435,15.6606,9.3052,94.1457,9.9767,40.0000,10.0000,10.0000,70.0000,141.7355,136.2487,146.3553,135.4831,1038622000.4682,827898752.0000
139.1973,141.1407,139.5567,140.7471,-1.4401,-1.3279,-0.1122,81.8387,72.1673,48.4363,47.6753,17.2415,9.5779,98.7513,8.9242,50.0000,0.0000,15.0000,75.0000,142.3342,136.0604,146.6837,135.5976,1037596325.6507,833519450.0000
139.5544,141.4129,139.4031,140.7996,-1.6005,-1.2998,-0.3007,76.2213,57.0686,44.8838,46.2096,18.6732,9.9916,7.6500,-48.7756,60.0000,10.0000,20.0000,80.0000,143.7296,135.3792,147.2794,135.5465,1036586992.8748,827365776.0000
139.6797,141.6867,139.4171,140.9533,-1.6896,-1.2246,-0.4650,58.4419,38.9216,42.7220,45.3240,19.2539,10.0193,-16.2158,-66.9368,70.0000,20.0000,25.0000,85.0000,143.8967,135.4627,147.6509,135.7225,1037371514.3453,822215222.0000
140.0950,142.0729,139.5569,141.1812,-1.7225,-1.1084,-0.6141,36.5425,25.2290,37.6521,43.2803,19.3868,9.9496,-49.5937,-93.4728,80.0000,30.0000,30.0000,90.0000,144.6808,135.5092,148.2333,135.9124,1040586472.8546,828412171.0000
140.5577,142.4507,140.0106,141.5671,-1.6099,-0.9548,-0.6551,21.7804,20.3361,35.0029,42.2308,19.1277,9.7966,-90.3852,-126.3898,90.0000,40.0000,35.0000,95.0000,144.9380,136.1773,148.3689,136.5326,1034750340.7800,820679296.0000
140.7806,142.8724,140.7097,142.0621,-1.3764,-0.7911,-0.5854,17.3642,21.7378,36.6820,43.1384,17.3442,9.3488,-135.6963,-163.6041,100.0000,50.0000,40.0000,100.0000,144.5739,136.9873,148.3216,137.4232,1033515504.2700,815369499.0000
141.1071,143.2882,141.3911,142.5272,-1.1378,-0.6447,-0.4930,21.8637,30.5060,38.8924,44.3300,15.2484,8.8558,-146.0016,-152.0239,100.0000,0.0000,45.0000,100.0000,144.2746,137.9396,148.3320,138.2444,1038495625.9702,828218213.0000
141.8973,143.5570,141.9959,142.9333,-0.9211,-0.5215,-0.3996,25.9855,42.4387,40.8523,45.3835,13.1810,8.4117,-163.7808,-145.5760,100.0000,0.0000,50.0000,100.0000,146.0327,137.7619,148.1396,138.9745,1035483796.0087,835637599.0000
142.4014,143.6966,142.5334,143.2865,-0.7235,-0.4216,-0.3019,43.6688,54.0458,45.9488,48.0359,11.4824,8.1152,-26.6422,-70.5106,40.0000,10.0000,55.0000,70.0000,146.5114,138.2913,147.9435,139.4498,1038488061.1621,843846103.0000
142.8463,143.8175,142.6971,143.4434,-0.6868,-0.3461,-0.3407,57.6616,57.4516,45.2106,47.6873,12.1869,8.4504,-46.2735,-83.3120,50.0000,20.0000,60.0000,75.0000,147.5224,138.1702,147.9779,139.6571,1042886311.0425,849766824.0000
143.0840,143.8717,142.9564,143.6447,-0.6028,-0.2609,-0.3419,60.8070,50.7281,50.5496,50.4495,12.5943,8.7248,-4.9458,-44.4903,60.0000,30.0000,65.0000,80.0000,147.7098,138.4582,147.9386,139.8048,1039354605.3857,855048182.0000
143.2715,143.9545,142.7647,143.6264,-0.7199,-0.1755,-0.5444,53.8862,39.8270,41.8365,46.2833,13.9791,9.1401,-52.9585,-92.5011,70.0000,40.0000,70.0000,85.0000,148.1464,138.3966,148.0807,139.8283,1046177495.8040,842841242.0000
143.6937,144.2598,143.2473,143.9457,-0.5304,-0.0394,-0.4910,37.4910,26.0820,47.2953,49.1401,14.0142,9.3458,-27.1528,-59.9125,80.0000,50.0000,0.0000,90.0000,148.2910,139.0963,148.2473,140.2724,1044455859.6377,847508328.0000
144.0508,144.4649,143.3154,144.0515,-0.5199,0.0834,-0.6033,28.1037,21.4028,45.1012,48.1044,15.2457,9.8349,-39.2751,-71.3621,90.0000,60.0000,0.0000,95.0000,148.9063,139.1952,148.5797,140.3500,1046675636.8205,852600758.0000
144.3438,144.8269,143.5762,144.2525,-0.4176,0.2342,-0.6518,12.6513,18.7616,35.9460,43.9697,16.6141,10.3496,-147.6188,-203.0499,100.0000,70.0000,5.0000,100.0000,149.0546,139.6329,149.3176,140.3362,1044587842.6054,845021779.0000
144.9643,145.1151,144.5723,144.7955,0.0295,0.3972,-0.3677,23.4534,24.3842,39.4739,46.0450,15.4506,10.3450,-201.7377,-217.7332,100.0000,80.0000,10.0000,100.0000,148.1253,141.8033,148.7566,141.4736,1042547657.1324,853671016.0000
145.4693,145.1911,145.3863,145.2046,0.4149,0.4891,-0.0742,20.1801,25.5703,54.4881,53.5332,14.6956,10.4828,-280.0461,-182.5643,100.0000,90.0000,15.0000,100.0000,147.1394,143.7993,148.5292,141.8530,1041762648.3799,844985274.0000
145.2168,145.0177,145.1230,145.0607,0.3242,0.5077,-0.1835,29.5192,30.6770,48.3944,50.9174,14.1381,10.7027,102.2786,70.5363,0.0000,100.0000,20.0000,50.0000,146.9076,143.5260,148.4108,141.6246,1053330216.6242,856892233.0000
144.9919,145.1389,145.2353,145.1073,0.4025,0.5535,-0.1510,27.0115,38.5903,53.7966,53.2924,12.7738,10.4975,-6.2638,-0.0570,10.0000,80.0000,25.0000,55.0000,147.3914,142.5924,148.6377,141.6401,1056362382.2714,846794827.0000
144.7887,145.0979,145.0107,144.9875,0.3310,0.5913,-0.2603,35.5002,51.8157,46.0047,50.1175,11.7972,10.3985,-11.2102,-20.8756,20.0000,90.0000,30.0000,60.0000,147.0703,142.5070,148.5630,141.6329,1063219353.3362,855041119.0000
144.6594,145.1968,145.2558,145.1012,0.4729,0.6564,-0.1835,53.2592,65.6675,52.0366,52.7173,12.2003,10.5925,69.4370,48.7283,30.0000,100.0000,35.0000,65.0000,147.2513,142.0676,148.6331,141.7605,1062452014.6670,862593347.0000
144.6376,145.2285,145.1586,145.0389,0.4654,0.7022,-0.2369,66.6876,74.4830,49.0822,51.5431,11.6478,10.6187,24.2527,-9.4903,40.0000,60.0000,40.0000,70.0000,147.1977,142.0775,148.6941,141.7629,1067698020.2316,852869044.0000
144.8260,145.3349,145.2349,145.0624,0.5384,0.7615,-0.2231,77.0558,78.2665,54.9718,54.0055,12.1787,10.8664,88.7833,63.9762,50.0000,0.0000,45.0000,75.0000,147.6719,141.9800,148.8732,141.7966,1069132715.9945,861038026.0000
144.8789,145.3076,144.9511,144.9098,0.4510,0.8172,-0.3662,79.7056,74.5655,50.4274,52.1626,11.7822,10.9532,55.8360,29.2155,60.0000,0.0000,50.0000,80.0000,147.8648,141.8931,148.8174,141.7977,1065103683.2881,854699957.0000
145.3101,145.3409,144.9243,144.8927,0.4795,0.9088,-0.4293,78.0380,60.8491,51.1595,52.4773,12.0234,11.1767,14.5736,6.0132,70.0000,10.0000,55.0000,85.0000,149.3440,141.2762,148.8538,141.8280,1059574532.2320,848626062.0000
145.2660,145.4046,144.8411,144.8500,0.4858,1.0161,-0.5303,65.9529,39.4668,53.1835,53.3682,12.2998,11.4137,39.6765,46.1327,80.0000,20.0000,60.0000,90.0000,149.3091,141.2229,148.9580,141.8511,1059495454.8668,854767737.0000
144.9128,145.3784,144.5926,144.7332,0.4195,1.1487,-0.7291,38.5565,20.2811,47.8018,51.0838,12.6068,11.6631,11.2270,-9.0045,90.0000,30.0000,65.0000,95.0000,149.2576,140.5680,148.9227,141.8340,1053529965.1340,846263741.0000
144.8186,145.5909,144.7140,144.8056,0.5237,1.3310,-0.8073,13.8908,13.3600,42.5976,49.0040,13.8627,12.1158,-99.0032,-165.4262,100.0000,40.0000,70.0000,100.0000,149.2739,140.3633,149.2962,141.8855,1053476142.8309,840074176.0000
145.2859,145.8809,145.2352,145.0621,0.8197,1.5328,-0.7130,8.3960,19.9057,47.2626,51.2825,12.9942,12.4418,-90.1439,-140.6014,30.0000,50.0000,0.0000,65.0000,149.5933,140.9786,149.4369,142.3248,1048082953.4701,832126318.0000
145.4071,146.2530,145.4622,145.1514,0.9979,1.7110,-0.7132,17.7932,34.2486,42.3393,49.3441,12.9378,12.9897,-124.7070,-148.6038,40.0000,60.0000,0.0000,70.0000,149.6548,141.1595,150.5199,141.9861,1053435955.8078,825055068.0000
145.7342,146.7422,146.0949,145.4183,1.3734,1.8893,-0.5159,33.5280,52.4388,49.8295,52.9230,12.7359,13.5418,-99.7238,-100.0007,50.0000,70.0000,0.0000,75.0000,149.5537,141.9147,151.4498,142.0347,1057867039.6819,831192532.0000
145.8194,147.0239,146.2327,145.4124,1.5417,2.0183,-0.4766,51.4245,65.9105,53.4762,54.5323,13.0048,14.2368,-12.8961,-48.8167,60.0000,80.0000,5.0000,80.0000,149.6500,141.9889,152.0571,141.9906,1060062398.9325,837729824.0000
145.8439,147.1738,146.1290,145.2769,1.6094,2.1375,-0.5281,72.3640,68.8596,54.4809,54.9770,14.2935,14.7816,62.4004,-19.0920,70.0000,90.0000,10.0000,85.0000,149.6997,141.9881,152.3362,142.0113,1064271878.8383,843440075.0000
145.7362,147.1747,145.9262,145.0911,1.6374,2.2695,-0.6321,73.9431,54.1584,61.5929,58.0477,15.2175,15.1780,207.4423,44.3387,80.0000,100.0000,15.0000,90.0000,149.5114,141.9609,152.3371,142.0123,1067573477.4131,849545771.0000
145.3717,147.0983,145.1579,144.6393,1.4110,2.4275,-1.0165,60.2717,38.7814,50.3072,53.2528,14.5944,15.2600,52.4639,-40.4963,90.0000,20.0000,20.0000,95.0000,148.2701,142.4734,152.1722,142.0245,1074681047.4400,842157639.0000
145.5432,147.3001,145.2247,144.6164,1.5623,2.6816,-1.1193,28.2605,29.9354,42.0856,50.3595,15.9951,15.7741,-186.8929,-116.3868,100.0000,30.0000,25.0000,100.0000,148.5017,142.5846,152.3222,142.2780,1064516477.3672,831821515.0000
145.8439,147.4432,145.8462,144.8467,1.9801,2.9614,-0.9813,27.8120,33.6184,43.9045,51.1971,15.5133,16.4757,-146.3344,-98.9497,100.0000,0.0000,30.0000,0.0000,147.9686,143.7192,152.0476,142.8387,1058118237.4330,824952239.0000
146.3631,147.4172,146.4556,145.0302,2.4157,3.2068,-0.7911,33.7338,35.0158,56.7696,56.3875,16.3225,17.1938,-74.9456,-69.6213,30.0000,0.0000,35.0000,5.0000,148.0477,144.6785,152.1240,142.7104,1059777154.8130,831919692.0000
146.4758,147.1880,146.3253,144.8184,2.5356,3.4045,-0.8689,39.3094,35.8126,51.5222,54.5925,18.1044,17.7825,-6.5491,-34.0200,40.0000,0.0000,40.0000,0.0000,148.4523,144.4993,152.3682,142.0077,1066344278.6007,838954378.0000
147.0988,146.7741,146.5252,144.7545,2.8163,3.6218,-0.8054,32.0041,35.1292,53.1770,55.2073,19.1414,18.2216,-51.4106,-30.0142,50.0000,0.0000,45.0000,5.0000,150.6550,143.5426,153.5335,140.0146,1066344278.5976,833068969.0000
147.7503,146.5336,146.6672,144.6354,3.0868,3.8231,-0.7364,36.1242,35.0884,54.6906,55.7788,21.0448,18.8109,-75.0062,-31.3160,60.0000,0.0000,50.0000,0.0000,152.3983,143.1022,153.7304,139.3367,1065138868.6690,828356912.0000
148.2283,145.9644,146.7429,144.4574,3.3422,4.0072,-0.6651,37.2591,30.9540,56.7250,56.5573,23.1597,19.4311,-62.4100,-6.0264,70.0000,10.0000,55.0000,0.0000,153.1667,143.2899,154.7596,137.1692,1068573955.4524,833927323.0000
148.5036,145.4677,146.6982,144.1956,3.5567,4.1735,-0.6168,31.8818,25.3659,54.2963,55.6233,24.7941,19.9468,-52.4607,18.2132,80.0000,20.0000,60.0000,0.0000,153.4318,143.5754,155.0704,135.8651,1074546821.3271,840117384.0000
148.6133,144.8804,146.8612,144.0094,3.8785,4.3277,-0.4491,23.7211,20.9872,53.7591,55.4138,26.1412,20.4003,-95.2381,1.2819,90.0000,30.0000,65.0000,0.0000,153.3559,143.8707,155.6550,134.1059,1075834532.1051,833556191.0000
148.8249,144.0776,147.1106,143.8273,4.2558,4.4399,-0.1841,20.4947,23.3670,55.9463,56.3476,28.7069,21.0807,-116.3758,11.8358,100.0000,40.0000,70.0000,0.0000,153.2111,144.4387,156.7092,131.4460,1074496678.2957,840751675.0000
149.0571,143.0735,147.2303,143.5384,4.5907,4.4860,0.1048,18.7459,33.5820,53.6291,55.3726,31.5578,21.7969,-108.2734,30.1889,0.0000,50.0000,75.0000,0.0000,153.1795,144.9347,157.7755,128.3715,1074192207.0839,848058984.0000
149.0424,142.0567,147.6292,143.3388,5.0671,4.4598,0.6073,30.8603,52.3103,60.8844,58.4970,34.4986,22.5020,-66.1152,47.2776,0.0000,60.0000,80.0000,5.0000,153.2170,144.8677,158.6554,125.4579,1062902643.0316,862885038.0000
148.4713,141.2539,147.4810,142.8170,5.3102,4.3079,1.0023,51.1399,67.9634,60.6712,58.3977,36.5210,22.9799,-2.8432,64.6547,10.0000,70.0000,85.0000,10.0000,154.1792,142.7633,158.1189,124.3888,1064067072.9399,872162915.0000
147.9001,140.1376,147.3282,142.2536,5.5562,4.0574,1.4988,74.9308,75.7777,70.0857,62.2732,37.7371,23.2736,85.3762,97.3330,0.0000,80.0000,90.0000,0.0000,154.6608,141.1395,157.9528,122.3224,1067703332.9865,880718821.0000
146.4493,138.5134,146.3665,141.2639,5.4342,3.6827,1.7516,77.8194,76.0635,72.2394,63.1228,36.5508,23.1075,96.0285,107.8291,10.0000,90.0000,95.0000,0.0000,155.2748,137.6238,157.7021,119.3246,1074100453.1709,889639975.0000
145.3169,136.7990,145.0255,140.0916,5.1238,3.2448,1.8790,74.5829,77.7802,70.8386,62.2735,35.2326,22.9327,117.7459,121.6636,0.0000,100.0000,100.0000,0.0000,153.6919,136.9418,156.8268,116.7712,1074816100.5147,898292802.0000
143.7005,135.0680,143.6740,138.9321,4.7846,2.7751,2.0095,75.7881,83.6013,69.3186,61.3511,33.7237,22.7403,104.6228,115.2484,0.0000,100.0000,100.0000,0.0000,153.1514,134.2495,155.8212,114.3149,1073779235.8376,887600135.0000
142.4319,133.4002,142.3356,137.7989,4.4257,2.2727,2.1531,82.9698,90.3210,66.3715,59.5981,32.5454,22.6988,71.5605,97.5320,0.0000,90.0000,95.0000,0.0000,151.7272,133.1366,154.5405,112.2599,1076416976.6642,876099585.0000
141.1476,131.7779,141.2854,136.8239,4.1717,1.7344,2.4373,92.0461,93.3418,68.1454,60.3815,32.1811,22.9419,110.0166,116.3773,0.0000,100.0000,100.0000,5.0000,151.0579,131.2373,153.4487,110.1071,1079170367.2673,886044184.0000
139.3304,130.5975,139.8255,135.6628,3.7059,1.1251,2.5808,95.9471,87.8571,70.3602,61.3847,30.7756,23.0015,132.7622,129.1576,0.0000,100.0000,100.0000,10.0000,150.2658,128.3950,151.1815,110.0135,1078120289.2572,898267092.0000
137.0900,129.7648,137.8104,134.2700,2.9517,0.4799,2.4718,92.0322,77.9701,67.0101,59.1461,29.3871,23.1219,128.0665,131.1983,0.0000,100.0000,100.0000,15.0000,148.4425,125.7374,148.5934,110.9362,1069468237.5536,887350952.0000
135.0710,128.9179,136.1486,133.1102,2.3133,-0.1381,2.4514,75.5921,70.3365,64.2853,57.3859,28.2386,23.3813,112.5516,129.6340,10.0000,100.0000,100.0000,20.0000,147.0379,123.1040,146.3493,111.4866,1063105604.4604,875198896.0000
134.0365,128.0852,134.7183,132.1129,1.7400,-0.7509,2.4910,66.2860,71.4786,64.1598,57.3036,27.6757,23.8888,121.3579,140.6809,20.0000,100.0000,100.0000,25.0000,144.9704,123.1025,144.3796,111.7909,1052522589.9951,863248567.0000
132.3750,127.0150,132.9985,131.0240,0.9960,-1.3737,2.3697,69.1314,78.2174,58.7170,53.7664,26.7842,24.3655,58.3810,97.6487,0.0000,90.0000,95.0000,30.0000,142.7190,122.0310,142.1644,111.8656,1050102726.0062,849426632.0000
130.5774,126.4919,132.0765,130.3794,0.5725,-1.9661,2.5386,79.0183,82.9036,65.3224,57.0907,27.4476,25.4000,109.3313,136.5746,0.0000,100.0000,100.0000,35.0000,143.0150,118.1398,140.9105,112.0732,1049634565.0107,857563716.0000
128.2812,125.6739,130.0766,129.2534,-0.3763,-2.6007,2.2244,86.5026,85.4725,58.8125,52.7590,26.9259,26.2204,132.4636,148.3320,0.0000,100.0000,100.0000,40.0000,140.5959,115.9664,138.4533,112.8945,1056645926.2742,868686678.0000
126.4355,125.6905,128.9950,128.6545,-0.9575,-3.1568,2.1994,83.1898,81.4146,62.3640,54.5214,26.6984,27.2031,116.8000,129.3838,0.0000,100.0000,100.0000,45.0000,139.6986,113.1725,138.5190,112.8621,1048630660.0516,857931419.0000
124.3685,125.6959,127.2138,127.7749,-1.8958,-3.7067,1.8109,86.7250,77.4600,59.3823,52.4847,27.0253,28.4339,132.3485,126.6919,0.0000,100.0000,5.0000,50.0000,136.8124,111.9247,138.5434,112.8484,1059123284.8973,869490269.0000
122.4083,125.6626,125.6571,127.0966,-2.7816,-4.1594,1.3778,74.3290,73.6660,54.0609,48.9567,27.6808,29.8293,91.1057,62.9928,10.0000,70.0000,0.0000,55.0000,134.1859,110.6307,138.4247,112.9005,1050814830.1247,854501927.0000
121.8646,125.9614,124.7625,126.8243,-3.4100,-4.5039,1.0939,71.3259,76.3206,49.9017,46.2892,30.3476,30.8669,90.1830,30.2779,20.0000,80.0000,5.0000,60.0000,132.7141,111.0151,139.3504,112.5724,1044635911.6216,844433740.0000
122.4396,126.5335,124.3787,126.8596,-3.8372,-4.7773,0.9401,75.3431,82.1244,48.0582,45.1019,33.5901,31.8713,52.8917,-13.8395,30.0000,90.0000,0.0000,65.0000,134.7234,110.1559,140.9056,112.1614,1035951265.7523,832842815.0000
122.7649,127.0223,124.2188,127.0450,-4.1851,-5.0123,0.8273,82.2929,80.4239,57.9032,50.5515,36.0647,32.4955,92.0754,22.6257,40.0000,0.0000,5.0000,70.0000,135.4778,110.0520,141.8246,112.2201,1030915760.7270,845444899.0000
122.1340,127.2677,122.4363,126.4981,-5.2953,-5.2192,-0.0761,88.7373,72.1798,49.5757,44.8846,39.7627,33.5407,78.2310,11.9080,50.0000,10.0000,10.0000,75.0000,133.4532,110.8148,142.5624,111.9731,1040635235.3746,861162678.0000
121.6550,127.5773,121.6793,126.5671,-5.9840,-5.2001,-0.7839,70.2414,52.0020,38.0786,37.8252,43.8722,34.4378,-8.8387,-65.3807,60.0000,20.0000,15.0000,80.0000,132.7081,110.6018,142.9942,112.1604,1025520630.0198,839508420.0000
122.4063,128.2488,122.2366,127.3456,-6.0968,-5.0042,-1.0927,57.5605,34.6338,35.9956,36.6018,45.7487,34.5422,-6.2943,-64.2578,70.0000,30.0000,0.0000,85.0000,133.7010,111.1117,143.3086,113.1891,1028759950.9351,851638643.0000
123.0666,129.3259,123.1528,128.3174,-6.0444,-4.7310,-1.3134,28.2041,20.8726,32.8720,34.7263,47.5853,34.5771,-61.7786,-118.8177,80.0000,0.0000,0.0000,90.0000,134.0479,112.0853,144.4135,114.2384,1016069946.2495,836572065.0000
124.9455,130.6210,124.6340,129.5626,-5.7239,-4.4027,-1.3213,18.1368,25.8088,32.6045,34.5601,48.1065,34.1513,-109.7348,-163.4761,90.0000,0.0000,0.0000,95.0000,137.1434,112.7477,145.5236,115.7184,1019652212.2232,822589672.0000
127.0233,131.9548,126.4770,130.9544,-5.2167,-4.0723,-1.1443,16.2770,42.6921,29.6439,32.6488,46.2979,33.0002,-206.8316,-242.1847,100.0000,10.0000,0.0000,100.0000,139.7187,114.3280,146.2694,117.6401,1004916891.9648,804998434.0000
128.9169,133.3997,129.1127,132.6742,-4.3178,-3.7862,-0.5316,43.0125,59.2909,38.0447,38.6363,43.6409,31.5995,-166.1249,-181.3074,100.0000,0.0000,0.0000,100.0000,139.0316,118.8022,146.1733,120.6262,1016957017.1066,825803062.0000
130.0582,134.3941,130.1941,133.5614,-4.0883,-3.6534,-0.4349,68.7867,63.5029,48.2631,45.1688,41.8669,30.5913,-76.0011,-107.3362,70.0000,10.0000,5.0000,85.0000,140.3806,119.7358,147.2587,121.5295,1029259119.0396,845584162.0000
130.6274,135.0142,129.7395,133.7005,-4.5497,-3.5446,-1.0051,66.0735,50.0293,41.3675,40.5208,41.6974,30.1235,-25.4069,-69.9066,80.0000,0.0000,10.0000,90.0000,141.9476,119.3072,148.5799,121.4484,1043970193.7189,864056591.0000
131.2798,135.8579,130.0481,134.2637,-4.6765,-3.2933,-1.3832,55.6486,35.0743,36.6389,37.3834,42.3287,29.8688,-25.7089,-69.8413,90.0000,10.0000,0.0000,95.0000,142.7510,119.8086,149.7558,121.9599,1030026509.6113,881574288.0000
132.4015,136.8839,130.9631,135.1408,-4.5240,-2.9476,-1.5764,28.3658,26.1102,25.7768,30.3463,43.0303,29.6007,-120.6396,-151.3982,100.0000,20.0000,5.0000,100.0000,143.7542,121.0487,150.7286,123.0391,1011877530.3254,862665584.0000
133.4996,138.1582,133.1654,136.6238,-3.7667,-2.5534,-1.2133,21.2086,29.2151,31.3641,34.6131,41.6678,28.7077,-105.4213,-129.1471,90.0000,30.0000,0.0000,95.0000,142.0199,124.9793,150.5556,125.7607,1015085418.7569,881497385.0000
134.0913,139.1314,134.6054,137.6699,-3.3190,-2.2501,-1.0688,28.7562,43.8300,26.3410,31.4104,40.6698,27.9480,-194.9758,-188.5788,100.0000,0.0000,0.0000,100.0000,141.3675,126.8151,150.8085,127.4542,997471077.5568,861419773.0000
135.5853,140.2862,136.8030,139.0334,-2.4987,-1.9829,-0.5158,37.6804,56.8778,40.7285,41.8559,38.7015,26.9006,-120.5341,-128.7095,20.0000,0.0000,0.0000,60.0000,140.1944,130.9761,150.5106,130.0619,1014767483.5010,882947289.0000
136.2965,140.9335,137.1422,139.4289,-2.4906,-1.8540,-0.6366,65.0532,73.5135,44.5476,44.2965,38.3025,26.4355,-4.2785,-68.0845,30.0000,0.0000,5.0000,65.0000,142.4363,130.1566,151.4425,130.4245,1030567172.6376,900172514.0000
136.8862,141.4590,137.1475,139.6721,-2.6316,-1.6948,-0.9368,67.8997,75.0527,33.7171,37.6046,38.8661,26.2642,-70.3791,-109.9006,40.0000,0.0000,0.0000,70.0000,144.2412,129.5312,152.2009,130.7171,1018891910.5663,887477722.0000
137.8825,142.2436,137.9463,140.3163,-2.4102,-1.4606,-0.9495,87.5877,72.3616,37.6234,40.3227,37.5209,25.5357,-3.7929,-66.8305,50.0000,0.0000,0.0000,75.0000,145.8360,129.9290,152.8523,131.6349,1023815733.6581,901322354.0000
138.7301,142.9672,138.4547,140.8065,-2.3070,-1.2232,-1.0837,69.6707,55.2611,42.3933,43.5497,36.8584,25.0593,-4.0596,-64.7481,60.0000,10.0000,5.0000,80.0000,147.3348,130.1253,153.6544,132.2799,1015861163.6566,889084554.0000
139.4010,143.4540,138.5709,141.1092,-2.3731,-0.9523,-1.4208,59.8265,40.8745,31.9515,37.1207,37.0867,24.8766,-14.6442,-75.1024,70.0000,20.0000,10.0000,85.0000,148.6724,130.1295,154.0661,132.8418,1009872670.8775,900422767.0000
140.4359,144.0824,139.3923,141.7654,-2.1118,-0.5971,-1.5147,36.2862,23.5284,36.3625,40.3684,37.3403,24.6843,-96.5383,-164.4270,80.0000,0.0000,15.0000,90.0000,149.7659,131.1060,154.0574,134.1074,999832307.2551,889862514.0000
141.3663,144.4965,139.8910,142.2515,-1.9789,-0.2185,-1.7605,26.5108,13.4676,11.6694,26.6515,35.2716,23.8036,-105.5940,-178.3643,90.0000,10.0000,20.0000,95.0000,151.0478,131.6847,153.9601,135.0328,1004870377.3459,903522436.0000
142.8167,145.1823,141.6370,143.3270,-1.2599,0.2217,-1.4816,7.7882,8.1064,12.1405,27.3147,33.2224,22.9807,-224.7350,-319.2874,100.0000,0.0000,25.0000,100.0000,150.6387,134.9947,152.7275,137.6370,993777800.8396,892016238.0000
144.1714,145.8533,143.6447,144.4559,-0.3817,0.5921,-0.9738,6.1038,17.2265,22.1147,38.6604,28.0919,21.2967,-195.4011,-257.0458,100.0000,0.0000,30.0000,100.0000,148.2397,140.1031,150.7134,140.9932,991173931.3331,911836280.0000
144.9872,146.1434,144.5312,144.9612,0.0265,0.8355,-0.8090,10.4273,28.1936,30.9954,45.6389,24.1217,20.5545,-148.6445,-192.7118,100.0000,0.0000,35.0000,100.0000,148.3096,141.6648,150.0972,142.1896,1003004254.1998,924400601.0000
145.5705,146.2487,145.0073,145.2319,0.2690,1.0378,-0.7688,35.1485,37.2157,33.7975,47.5077,22.2614,20.8224,-173.1355,-198.8780,100.0000,10.0000,40.0000,100.0000,148.9116,142.2294,149.8973,142.6001,1012407129.6942,934494300.0000
146.0318,146.2769,145.4499,145.4652,0.5107,1.2299,-0.7193,39.0050,29.8487,36.1406,49.0275,20.3945,21.1729,-134.1266,-135.8803,100.0000,0.0000,45.0000,100.0000,149.0970,142.9666,149.8327,142.7211,1017022602.7902,945023348.0000
146.6047,146.3317,145.8798,145.6705,0.7609,1.4098,-0.6489,37.4936,21.6063,39.1695,50.9463,19.6302,21.9698,-67.8292,-59.9974,90.0000,0.0000,50.0000,0.0000,149.7156,143.4939,149.7466,142.9169,1023884167.2267,955612182.0000
147.2043,146.3293,146.2676,145.8322,1.0061,1.5720,-0.5659,13.0473,13.3992,41.7432,52.5432,20.3637,22.9862,-121.6958,-97.6005,100.0000,10.0000,55.0000,0.0000,150.4860,143.9225,149.7504,142.9081,1017894636.2052,947837310.0000
