SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
35.1742,34.9369,35.1866,34.8271,-0.0436,0.5154,0.5589,65.0815,63.1720,62.0003,60.8860,25.7912,15.0368,138.9425,81.8623,50.0000,90.0000,0.0000,95.0000,35.6572,34.6913,36.2120,33.6617,464536449.1987,118382550.0000
35.1724,34.8150,35.1369,34.7657,-0.0424,0.5275,0.5698,65.8677,62.3436,59.5983,59.8591,25.3095,14.7114,146.4361,72.3400,60.0000,100.0000,5.0000,100.0000,35.6520,34.6929,36.3293,33.3008,467475614.4146,110871350.0000
35.2031,34.7337,35.1095,34.7137,-0.0300,0.5505,0.5804,63.1493,69.7289,63.1935,61.3903,24.7743,14.3688,11.9347,52.0021,70.0000,10.0000,10.0000,55.0000,35.7370,34.6691,36.3167,33.1507,472260169.9710,118470350.0000
35.1940,34.6269,35.0427,34.6404,-0.0314,0.5566,0.5879,50.5147,65.5307,58.5079,59.3349,25.9568,14.3903,-6.6858,53.2721,80.0000,20.0000,15.0000,60.0000,35.7167,34.6714,36.2988,32.9550,465363469.9710,111573650.0000
35.2235,34.5456,35.0304,34.5922,-0.0078,0.5880,0.5958,36.1448,54.1881,65.7515,62.3678,26.8907,14.3378,71.6390,71.5395,90.0000,30.0000,20.0000,65.0000,35.7542,34.6927,36.2751,32.8160,467815409.6413,119180950.0000
35.1898,34.4408,34.9487,34.5074,-0.0087,0.5890,0.5977,28.6696,31.8251,64.8908,61.9614,26.3128,13.9728,-1.9008,60.9819,100.0000,40.0000,25.0000,70.0000,35.7146,34.6651,36.2045,32.6771,466222325.7707,114691350.0000
35.1424,34.3082,34.8636,34.4205,-0.0114,0.5885,0.5999,34.7876,22.4211,56.2568,58.2210,25.6706,13.5886,-113.6018,40.0779,0.0000,50.0000,0.0000,75.0000,35.6923,34.5925,36.1796,32.4368,462835890.2152,107764550.0000
35.1340,34.1990,34.8875,34.3852,0.0352,0.6379,0.6027,48.4002,31.7625,55.6432,57.9756,26.5219,13.5391,-51.4471,55.2037,0.0000,60.0000,5.0000,80.0000,35.7093,34.5588,36.2033,32.1946,464493496.5979,100682050.0000
35.0692,34.1131,34.9247,34.3500,0.1015,0.6954,0.5939,62.5621,50.1792,65.4154,62.0737,27.0157,13.3982,43.9651,81.0346,0.0000,70.0000,10.0000,85.0000,35.9040,34.2344,36.1673,32.0590,470887010.8825,108819250.0000
34.8988,34.0189,34.8755,34.2662,0.1468,0.7153,0.5685,74.3453,63.2590,67.0576,62.7263,26.4400,13.0308,48.1596,88.7440,0.0000,80.0000,15.0000,90.0000,36.1786,33.6189,36.0477,31.9902,472782080.8824,115136150.0000
34.6995,33.9208,34.8008,34.1667,0.1917,0.7235,0.5318,83.4450,74.2480,71.4607,64.4828,26.6075,12.8376,54.8991,99.7160,0.0000,90.0000,20.0000,95.0000,36.3020,33.0970,35.8984,31.9432,472038364.6650,120639650.0000
34.4576,33.7860,34.6693,34.0377,0.2213,0.7051,0.4839,90.2654,85.5288,75.7903,66.1847,26.7937,12.6342,90.3320,143.0236,10.0000,100.0000,0.0000,100.0000,36.2835,32.6318,35.7108,31.8613,466991936.5405,126733450.0000
34.2644,33.6321,34.4701,33.8768,0.2252,0.6537,0.4286,92.6937,90.5580,73.7680,64.9419,24.1215,11.8682,92.7199,154.5023,20.0000,100.0000,0.0000,100.0000,35.9862,32.5426,35.4524,31.8118,465947057.4174,118089450.0000
34.0597,33.4548,34.2812,33.7248,0.2314,0.6037,0.3723,92.8345,94.7093,75.4277,65.6124,21.5433,11.1826,113.0213,180.5583,30.0000,100.0000,0.0000,100.0000,35.7162,32.4032,35.2738,31.6357,466268430.7510,125320350.0000
33.8677,33.2579,34.0343,33.5493,0.2092,0.5236,0.3144,90.0267,92.8137,72.9139,63.9938,18.9576,10.5463,123.2389,185.6503,40.0000,100.0000,0.0000,100.0000,35.2906,32.4448,35.0477,31.4681,459395130.7523,116155950.0000
33.6918,33.0724,33.8059,33.3901,0.1853,0.4475,0.2621,84.6478,90.9805,71.2793,62.9701,16.6598,10.0492,160.2761,194.6375,50.0000,100.0000,5.0000,100.0000,34.8992,32.4845,34.8446,31.3003,455514990.7535,109101150.0000
33.4740,32.9005,33.5721,33.2356,0.1488,0.3646,0.2158,74.8741,86.2860,69.7828,62.0353,14.3512,9.5985,218.2112,192.0166,0.0000,100.0000,10.0000,100.0000,34.5388,32.4091,34.6126,31.1884,454208660.0861,100194350.0000
33.2639,32.7736,33.3277,33.0844,0.0937,0.2724,0.1786,68.0148,76.6769,64.3972,58.8518,12.0835,9.2135,164.7362,139.8487,10.0000,100.0000,15.0000,100.0000,34.1061,32.4217,34.3089,31.2383,450013820.0846,87824950.0000
33.1571,32.7054,33.1624,32.9805,0.0566,0.2118,0.1552,66.2079,61.6595,57.1862,55.0958,10.9619,9.2056,56.0237,79.6650,20.0000,70.0000,20.0000,0.0000,33.8127,32.5015,34.1205,31.2904,442532261.5136,73670650.0000
33.1391,32.7084,33.1003,32.9319,0.0546,0.1956,0.1410,74.4218,65.7078,54.2473,53.6804,12.0882,9.5724,2.8736,48.4792,30.0000,80.0000,25.0000,5.0000,33.7719,32.5062,34.1300,31.2869,437716661.5136,68855050.0000
33.1421,32.7165,33.0738,32.9017,0.0674,0.1948,0.1274,81.4883,71.2565,50.8850,52.0907,12.7962,9.8423,-42.2389,25.0421,40.0000,90.0000,30.0000,10.0000,33.7767,32.5074,34.1514,31.2817,433352353.0390,63257350.0000
33.1145,32.7402,33.0962,32.8941,0.1053,0.2158,0.1105,84.4226,86.3011,61.8624,57.0841,13.4750,10.1027,108.9194,88.7635,0.0000,100.0000,35.0000,0.0000,33.7981,32.4308,34.2066,31.2739,429520290.9476,73917450.0000
32.9998,32.7673,32.9767,32.8163,0.0882,0.1724,0.0842,78.0158,86.9074,57.3451,54.8409,13.4123,10.3985,84.9442,62.0949,0.0000,90.0000,40.0000,5.0000,33.6813,32.3183,34.3160,31.2185,425165595.8251,67615950.0000
32.8498,32.7913,32.9108,32.7682,0.0890,0.1511,0.0621,70.4940,80.0593,60.9168,56.3807,14.1523,10.9009,112.1942,70.3084,0.0000,100.0000,45.0000,10.0000,33.8226,31.8770,34.3849,31.1976,425405142.8842,71688250.0000
32.6481,32.8027,32.7862,32.6941,0.0616,0.1015,0.0399,69.7880,67.0807,58.9651,55.3707,14.9744,11.4298,88.3017,44.3173,0.0000,100.0000,50.0000,15.0000,33.8344,31.4618,34.4187,31.1866,423232142.8835,66229250.0000
32.4531,32.7192,32.6712,32.6300,0.0295,0.0539,0.0245,78.8711,64.3421,50.7424,51.3996,16.5572,11.9131,56.8498,14.6598,10.0000,70.0000,55.0000,20.0000,33.7775,31.1286,34.3945,31.0440,419001258.6739,59530350.0000
32.3270,32.6784,32.6694,32.6248,0.0388,0.0559,0.0171,89.3749,77.9411,49.1553,50.6780,17.6624,12.2258,14.2421,-23.9491,20.0000,80.0000,60.0000,25.0000,33.7755,30.8786,34.3948,30.9621,424381588.5706,51246350.0000
32.2832,32.6487,32.6912,32.6304,0.0613,0.0687,0.0074,93.4283,94.3300,55.6049,53.7082,17.3011,12.1891,69.9003,17.4459,30.0000,90.0000,65.0000,30.0000,33.7259,30.8405,34.3918,30.9056,416294994.2862,62132150.0000
32.2538,32.6151,32.6218,32.5911,0.0479,0.0400,-0.0079,87.2503,95.8534,59.8239,55.5943,17.9544,12.4187,114.5229,47.5924,40.0000,0.0000,70.0000,35.0000,33.6478,30.8598,34.3555,30.8747,408730787.0916,71958550.0000
32.2778,32.5830,32.4796,32.5206,-0.0037,-0.0236,-0.0199,75.8548,90.1016,59.6959,55.5252,19.8737,12.9804,93.7948,46.7080,50.0000,10.0000,75.0000,40.0000,33.7466,30.8090,34.2980,30.8680,400874733.7611,63541350.0000
32.2910,32.5590,32.3085,32.4438,-0.0841,-0.1031,-0.0189,60.6126,75.7960,53.5714,52.2848,22.0710,13.5503,42.5725,11.5044,60.0000,20.0000,80.0000,45.0000,33.7965,30.7856,34.2493,30.8687,390191333.7611,52857950.0000
32.3660,32.5638,32.2221,32.4171,-0.1490,-0.1469,0.0021,44.3632,61.6667,51.0232,50.9944,23.9168,13.9997,-15.4268,-36.2982,70.0000,0.0000,85.0000,50.0000,34.0131,30.7190,34.2562,30.8714,389009357.3836,42850550.0000
32.5347,32.5833,32.1632,32.4098,-0.2185,-0.1792,0.0393,30.9732,44.3750,41.1374,46.3038,24.3423,14.0744,-70.1722,-94.5619,80.0000,10.0000,90.0000,55.0000,34.5096,30.5598,34.2807,30.8859,379909957.3836,33751150.0000
32.7327,32.6241,32.2499,32.4768,-0.2391,-0.1452,0.0940,23.3265,27.0479,35.9558,44.0375,22.7424,13.6813,-86.8575,-110.3062,90.0000,20.0000,95.0000,60.0000,34.7590,30.7065,34.2804,30.9679,374070401.7325,24551850.0000
32.9572,32.6973,32.4266,32.5843,-0.2210,-0.0672,0.1538,25.6641,21.4966,34.2858,43.3084,20.9648,13.2675,-119.3046,-139.3367,100.0000,30.0000,100.0000,65.0000,34.8612,31.0533,34.2676,31.1270,378689058.3179,11581650.0000
32.9854,32.7426,32.6651,32.7140,-0.1654,0.0436,0.2090,30.1266,21.4350,34.8145,43.6580,18.9896,12.8319,-114.9125,-144.0311,90.0000,40.0000,95.0000,70.0000,34.7997,31.1711,34.2036,31.2817,381217998.3179,28441250.0000
33.0298,32.8134,32.9421,32.8503,-0.0726,0.1778,0.2503,39.1386,34.0606,40.9642,47.6083,19.0449,13.1007,-85.7366,-103.0955,100.0000,50.0000,100.0000,0.0000,34.7050,31.3547,34.1422,31.4846,390681298.3179,37904550.0000
33.0142,32.9115,33.1218,32.9258,0.0052,0.2736,0.2685,49.7748,34.8841,46.9909,51.1556,19.1064,13.3836,-37.0980,-40.7183,30.0000,60.0000,65.0000,5.0000,34.7250,31.3034,34.3127,31.5102,388353959.7277,49838350.0000
32.9764,32.9805,33.2135,32.9485,0.0662,0.3334,0.2672,66.3035,48.4711,57.4505,56.6714,20.8761,13.9914,50.0391,62.1729,40.0000,70.0000,70.0000,10.0000,34.7287,31.2241,34.4684,31.4926,383175591.6304,63236350.0000
32.8882,32.9713,33.1495,32.8903,0.0735,0.3241,0.2506,79.9466,65.9693,56.1186,55.9883,20.9972,13.9578,46.8588,49.3929,50.0000,80.0000,75.0000,15.0000,34.6145,31.1619,34.4485,31.4942,384125363.7767,51001050.0000
32.8270,32.9478,33.0979,32.8386,0.0876,0.3198,0.2323,79.0158,84.4703,57.0018,56.4533,22.2467,14.2203,55.6286,53.6325,60.0000,90.0000,80.0000,20.0000,34.5221,31.1319,34.4130,31.4826,384520310.8357,57715150.0000
32.7616,32.8863,33.0202,32.7745,0.0926,0.3030,0.2104,63.6317,89.4002,67.5228,61.8187,23.6350,14.4966,144.1363,142.0104,70.0000,100.0000,85.0000,25.0000,34.4055,31.1176,34.3657,31.4069,382423976.0204,66844350.0000
32.6319,32.7840,32.7639,32.6272,0.0159,0.2031,0.1872,37.9130,63.1769,64.0699,59.7145,22.6998,14.1523,136.3255,111.3294,80.0000,90.0000,90.0000,30.0000,33.9895,31.2743,34.1733,31.3947,374252884.9338,52365750.0000
32.5155,32.7108,32.5439,32.5087,-0.0678,0.1154,0.1833,20.4175,38.3182,63.6224,59.4414,22.4675,14.0343,176.9794,125.3977,90.0000,100.0000,95.0000,35.0000,33.6496,31.3814,34.0411,31.3805,367368342.5335,40577150.0000
32.4375,32.6217,32.2871,32.3833,-0.1928,0.0074,0.2002,13.7762,12.2438,36.3500,46.2026,22.2094,13.9100,-159.9411,-136.3757,100.0000,0.0000,100.0000,40.0000,33.3128,31.5621,33.9132,31.3302,362367635.3514,22105150.0000
32.4999,32.6424,32.4320,32.4621,-0.1689,0.0796,0.2484,21.3955,10.6904,39.2775,47.8414,19.9164,13.7048,-146.3415,-93.9852,100.0000,0.0000,15.0000,45.0000,33.2111,31.7886,33.8822,31.4027,362985190.9062,29052650.0000
32.5969,32.6401,32.5584,32.5251,-0.1433,0.1473,0.2906,36.7180,18.3944,40.7545,48.6612,18.1885,13.7401,-180.5729,-78.5162,20.0000,0.0000,20.0000,50.0000,33.1889,32.0049,33.8859,31.3943,366085214.4365,34908250.0000
32.8088,32.6503,32.6876,32.5828,-0.1064,0.2200,0.3265,51.2030,35.1018,45.5406,51.2522,16.8515,13.9467,-90.6312,-30.9642,30.0000,10.0000,25.0000,55.0000,33.7657,31.8518,33.8774,31.4233,369219716.8750,39668050.0000
32.9846,32.6518,32.7668,32.6093,-0.0795,0.2736,0.3531,56.9433,56.6580,49.8250,53.4518,16.4650,14.4656,-47.3578,9.8207,40.0000,20.0000,0.0000,60.0000,34.1495,31.8197,33.8774,31.4262,371710624.5668,44083750.0000
33.0545,32.6036,32.7996,32.6082,-0.0643,0.3087,0.3730,51.5530,61.8493,52.1235,54.6115,17.4375,15.0933,-40.4506,28.6074,50.0000,30.0000,5.0000,65.0000,34.2071,31.9018,33.9041,31.3031,374741570.0226,48006150.0000
33.0686,32.5506,32.8063,32.5913,-0.0554,0.3336,0.3890,40.4981,52.3225,52.4721,54.7922,18.5179,15.7540,-41.6704,31.1677,60.0000,40.0000,0.0000,70.0000,34.2104,31.9269,33.9051,31.1961,375378247.8010,53736250.0000
33.0110,32.5017,32.8092,32.5700,-0.0446,0.3582,0.4029,32.2704,40.4872,53.6013,55.4017,19.7184,16.4495,-34.4859,32.6780,0.0000,50.0000,5.0000,75.0000,34.2560,31.7661,33.8878,31.1157,374644555.3479,59291350.0000
32.9361,32.4340,32.7940,32.5377,-0.0382,0.3758,0.4140,32.8834,28.6845,50.3012,53.7251,20.5734,17.2849,-32.9908,30.2984,0.0000,60.0000,10.0000,80.0000,34.2897,31.5824,33.8714,30.9967,369633895.5535,52633350.0000
32.9061,32.3810,32.8395,32.5322,-0.0014,0.4222,0.4236,46.5838,27.6395,54.2827,56.0175,21.6481,18.1286,-9.1416,49.0312,10.0000,70.0000,15.0000,85.0000,34.3018,31.5103,33.8688,30.8933,372507980.6591,60579350.0000
32.8059,32.3382,32.8217,32.4915,0.0177,0.4416,0.4239,67.9977,42.3262,46.6868,52.1372,22.8423,19.0167,-39.3373,8.9342,20.0000,80.0000,20.0000,90.0000,34.3219,31.2899,33.8108,30.8656,366272100.6581,51670950.0000
32.7850,32.3549,32.9467,32.5159,0.1076,0.5272,0.4195,86.0088,69.7856,53.6671,56.2370,24.1691,19.9516,36.0588,92.5608,30.0000,90.0000,25.0000,95.0000,34.3360,31.2340,33.8312,30.8787,370555698.7272,64905350.0000
32.6833,32.3343,32.9719,32.4825,0.1776,0.5702,0.3926,92.8041,91.8814,76.2055,67.2844,25.9043,20.2680,146.4278,239.6935,40.0000,100.0000,30.0000,100.0000,34.3381,31.0285,33.7946,30.8739,378520104.6663,76396850.0000
32.4919,32.2565,32.7222,32.3127,0.1402,0.4884,0.3482,89.8892,96.3594,76.1628,67.2554,22.0889,19.1452,189.9829,275.1033,50.0000,100.0000,0.0000,100.0000,33.8684,31.1154,33.4798,31.0332,383882654.6630,65671750.0000
32.3190,32.1943,32.4183,32.1256,0.0644,0.3775,0.3131,83.9055,90.1716,69.8894,63.2708,18.3744,18.1496,227.0138,240.5271,0.0000,100.0000,5.0000,100.0000,33.1914,31.4466,33.1315,31.2571,373625172.8432,54158250.0000
32.1527,32.1354,32.2184,32.0001,0.0119,0.3090,0.2970,75.6430,83.1366,65.5935,60.8873,15.5449,17.5128,223.6198,165.5431,10.0000,100.0000,10.0000,100.0000,32.8067,31.4988,32.9180,31.3527,369969464.5109,45384550.0000
32.0325,32.0765,32.0644,31.9042,-0.0356,0.2585,0.2941,68.9596,78.4084,55.9433,56.2906,14.0143,17.2693,94.9162,46.2916,0.0000,30.0000,15.0000,15.0000,32.4999,31.5651,32.7911,31.3618,362032605.7960,36985350.0000
31.9924,32.0460,32.0304,31.8713,-0.0421,0.2609,0.3030,59.6093,65.3839,54.4567,55.6503,14.9339,17.5652,82.1138,34.5935,10.0000,40.0000,20.0000,20.0000,32.4583,31.5265,32.7856,31.3063,360489809.4315,31993950.0000
31.9320,32.0394,32.0088,31.8443,-0.0442,0.2693,0.3135,58.3150,63.0864,57.6056,57.0801,15.9557,17.8767,50.6944,6.1009,20.0000,50.0000,0.0000,25.0000,32.4641,31.3999,32.7783,31.3004,360358627.6139,36322950.0000
31.8560,31.9951,31.9465,31.7975,-0.0649,0.2596,0.3245,60.3974,50.3575,51.8517,54.5317,17.6894,18.3205,54.2999,10.0038,30.0000,60.0000,0.0000,30.0000,32.3794,31.3327,32.7739,31.2163,355014792.8918,30903850.0000
31.8704,31.9580,31.9528,31.7847,-0.0594,0.2813,0.3408,66.5157,61.5012,54.2010,55.6455,18.0830,18.4482,29.1626,11.5229,40.0000,0.0000,0.0000,35.0000,32.4074,31.3334,32.8147,31.1014,357153122.9889,37196650.0000
31.9248,31.8632,31.9312,31.7568,-0.0641,0.2915,0.3556,65.1649,69.3335,50.6324,54.0654,19.3383,18.7466,-1.8738,17.3182,50.0000,0.0000,5.0000,40.0000,32.6128,31.2369,33.0240,30.7025,354247504.5992,32427050.0000
31.9852,31.7950,31.9567,31.7506,-0.0476,0.3241,0.3716,55.8401,68.7124,56.8703,57.0871,20.7330,19.0608,38.1966,60.2355,60.0000,10.0000,10.0000,45.0000,32.7284,31.2421,33.1089,30.4812,356334341.5736,38202250.0000
32.0211,31.7125,31.9068,31.7052,-0.0598,0.3237,0.3835,43.9769,57.4486,60.1503,58.6178,21.1052,19.1216,23.4174,61.5917,0.0000,0.0000,15.0000,50.0000,32.8305,31.2118,33.1228,30.3022,355300049.2664,44925150.0000
32.0696,31.6255,31.8059,31.6362,-0.0982,0.3003,0.3985,31.7626,41.3593,49.9267,54.0101,21.5187,19.1857,-84.8746,-1.6289,10.0000,10.0000,0.0000,55.0000,33.0030,31.1362,33.0791,30.1718,349535449.2659,36278250.0000
32.1180,31.5369,31.8394,31.6342,-0.0851,0.3379,0.4230,26.5362,33.1227,50.8217,54.4494,22.6893,19.9014,-62.3233,27.2033,20.0000,20.0000,5.0000,60.0000,33.0097,31.2264,33.1764,29.8975,346656115.2660,41610350.0000
32.1204,31.5127,31.8684,31.6263,-0.0687,0.3756,0.4443,31.1332,20.8057,52.5163,55.3040,24.6576,20.2357,-85.0829,19.5032,30.0000,30.0000,10.0000,65.0000,33.0078,31.2331,33.1556,29.8698,348300520.4603,46299950.0000
32.0995,31.4382,31.8799,31.6063,-0.0543,0.4071,0.4615,47.6507,25.6801,48.2922,53.4130,27.0728,20.6308,-115.9840,12.0350,40.0000,40.0000,15.0000,70.0000,33.0237,31.1753,33.1527,29.7237,344596445.6459,40275250.0000
32.1468,31.3907,31.9591,31.6150,-0.0037,0.4714,0.4751,65.5261,46.9139,48.3712,53.4568,29.8540,21.1525,-82.2755,36.1456,0.0000,50.0000,20.0000,75.0000,32.9933,31.3002,33.1454,29.6360,344596445.6459,49552350.0000
32.1342,31.3575,32.0546,31.6240,0.0699,0.5459,0.4760,77.8896,70.3579,55.6691,57.4441,32.0468,21.3785,22.9982,76.4592,0.0000,60.0000,25.0000,80.0000,33.0199,31.2485,33.1255,29.5895,350902571.6006,56735850.0000
32.0457,31.3213,32.0530,31.5780,0.1203,0.5789,0.4585,84.1468,79.3065,64.4159,61.8249,31.7693,21.0406,88.1957,116.6904,0.0000,70.0000,30.0000,85.0000,33.1029,30.9884,33.0595,29.5830,353889516.2821,61749650.0000
31.8016,31.2773,31.9327,31.4710,0.1299,0.5583,0.4284,87.4300,84.0045,62.6971,60.9019,30.6543,20.5280,92.6069,124.2793,10.0000,80.0000,35.0000,90.0000,33.2819,30.3214,32.9268,29.6279,351226153.7829,54647350.0000
31.6048,31.2597,31.8243,31.3710,0.1456,0.5416,0.3960,86.7345,89.1293,64.6349,61.8822,28.8200,19.8721,105.6126,133.7086,20.0000,90.0000,40.0000,95.0000,33.2206,29.9891,32.8668,29.6525,353471126.1963,63947950.0000
31.4038,31.2262,31.6651,31.2479,0.1407,0.5003,0.3596,84.9001,89.1563,69.5696,64.3930,26.6321,19.1515,102.4122,120.6411,30.0000,100.0000,45.0000,100.0000,33.0040,29.8036,32.7510,29.7014,352594390.4807,76222250.0000
31.1813,31.1400,31.4028,31.0798,0.0848,0.4092,0.3244,83.8457,81.9179,63.8171,60.9065,24.2012,18.3929,96.9678,107.5823,0.0000,100.0000,50.0000,15.0000,32.5143,29.8483,32.4716,29.8085,340925230.7500,63977850.0000
30.9558,31.0895,31.2391,30.9682,0.0556,0.3588,0.3032,87.2359,83.6260,59.8840,58.6922,22.7701,17.9620,94.8447,90.4872,10.0000,90.0000,55.0000,20.0000,32.3265,29.5851,32.3397,29.8393,337256674.8184,57213950.0000
30.9050,31.0255,31.1294,30.8877,0.0413,0.3307,0.2893,84.0487,85.9932,58.6343,57.9942,21.7504,17.6599,122.8730,99.2882,20.0000,100.0000,60.0000,25.0000,32.1918,29.6181,32.2685,29.7825,337963950.5466,51610150.0000
30.7769,30.9618,31.0232,30.8120,0.0238,0.3028,0.2790,76.0420,92.0886,64.2064,61.0265,20.6173,17.3418,189.4491,129.9947,30.0000,100.0000,65.0000,30.0000,32.0125,29.5414,32.2096,29.7140,344477440.2010,63415850.0000
30.6346,30.8843,30.8070,30.6873,-0.0499,0.2231,0.2730,61.6679,74.0644,58.8453,57.8367,19.4127,17.0224,181.8898,62.4379,40.0000,100.0000,70.0000,35.0000,31.5662,29.7030,32.0557,29.7130,336724265.6552,50873950.0000
30.5807,30.8305,30.6744,30.6119,-0.1069,0.1786,0.2855,55.4448,61.9730,56.5997,56.5396,19.2895,17.0247,79.3882,2.4936,50.0000,0.0000,75.0000,40.0000,31.3813,29.7802,32.0004,29.6606,332650065.6554,42412150.0000
30.5969,30.7970,30.5629,30.5525,-0.1700,0.1423,0.3122,50.2014,48.9663,44.2880,49.9584,20.1488,17.2878,-117.4026,-95.5250,60.0000,0.0000,80.0000,45.0000,31.4497,29.7441,31.9637,29.6303,324841445.8475,33481850.0000
30.7530,30.8311,30.6538,30.5945,-0.1568,0.1980,0.3547,51.6901,55.3950,47.8609,52.1521,20.0233,18.0060,-65.2496,-64.5662,70.0000,0.0000,85.0000,50.0000,31.7783,29.7278,31.9598,29.7023,323331139.6943,39256550.0000
30.9145,30.8502,30.6985,30.6094,-0.1582,0.2358,0.3939,45.1408,46.2428,48.7818,52.7240,20.9036,18.8623,-59.5688,-52.1565,80.0000,10.0000,90.0000,55.0000,32.1803,29.6487,31.9656,29.7349,320841006.3616,44058950.0000
31.0485,30.8520,30.7358,30.6177,-0.1608,0.2726,0.4335,40.8338,53.4326,49.7764,53.3654,22.2430,19.6653,-63.7622,-44.1852,90.0000,20.0000,0.0000,60.0000,32.4038,29.6932,31.9654,29.7386,320281019.0608,47266150.0000
31.0988,30.8179,30.7615,30.6174,-0.1671,0.3066,0.4737,25.9316,35.7472,40.8810,48.4832,23.7313,20.5106,-126.9622,-88.0831,100.0000,30.0000,0.0000,65.0000,32.4238,29.7738,31.9974,29.6384,318583606.0172,38080150.0000
31.2232,30.7892,30.9563,30.6946,-0.0951,0.4204,0.5155,19.8944,33.3216,57.6031,59.2068,25.3849,21.4004,-44.6664,22.3055,100.0000,40.0000,0.0000,70.0000,32.2740,30.1723,32.0808,29.4976,326167928.0292,53947350.0000
31.1460,30.6778,30.8968,30.6388,-0.1161,0.4231,0.5392,19.9470,8.7260,43.7317,52.5271,27.0003,21.7060,-99.6953,-21.1610,90.0000,50.0000,5.0000,75.0000,32.2940,29.9980,32.1690,29.1866,320560461.3620,45536150.0000
31.1466,30.6135,31.0234,30.6716,-0.0565,0.5118,0.5682,37.0773,17.6357,47.5596,54.8597,28.8931,22.5599,-77.3582,1.5919,0.0000,60.0000,10.0000,80.0000,32.2929,30.0003,32.2622,28.9648,328275528.7784,55207150.0000
31.1341,30.5420,31.1236,30.6821,0.0101,0.5925,0.5824,58.3105,33.4793,52.5027,57.7725,30.9962,23.4588,-17.5297,45.6545,0.0000,70.0000,15.0000,85.0000,32.3077,29.9604,32.3113,28.7728,329094572.8950,64489650.0000
31.0802,30.4530,31.1810,30.6628,0.0773,0.6571,0.5798,74.8973,60.1171,61.8269,62.8867,33.3712,23.7732,24.5737,74.9158,10.0000,80.0000,20.0000,90.0000,32.3441,29.8163,32.3243,28.5818,337564011.3578,75144750.0000
30.9971,30.3434,31.1461,30.5917,0.1214,0.6819,0.5605,83.4445,81.3350,70.8589,67.4073,35.9168,24.0781,93.9386,127.6984,20.0000,90.0000,25.0000,95.0000,32.2912,29.7030,32.2510,28.4359,333901390.2212,85621550.0000
30.9091,30.2192,31.0197,30.4734,0.1351,0.6652,0.5302,80.7464,83.2399,80.8088,72.0129,35.7104,23.5910,174.7112,172.6547,30.0000,100.0000,30.0000,100.0000,32.1125,29.7057,32.0763,28.3620,337028449.0455,93595550.0000
30.7859,30.0962,30.7867,30.3056,0.1020,0.5984,0.4964,73.9540,85.7586,79.3490,70.9586,32.7186,22.4269,186.0950,155.1073,40.0000,100.0000,35.0000,100.0000,31.7093,29.8626,31.7634,28.4291,343453249.0457,84226050.0000
30.6555,30.0071,30.5459,30.1409,0.0535,0.5244,0.4709,61.8271,73.2407,72.1197,66.4042,30.2485,21.4934,144.4689,125.4176,0.0000,100.0000,40.0000,100.0000,31.2330,30.0781,31.4625,28.5517,336042210.7275,75316150.0000
30.5371,29.9613,30.4177,30.0376,0.0410,0.4986,0.4575,51.5312,62.8628,72.3019,66.4834,28.3377,20.7652,132.6667,116.5721,0.0000,100.0000,45.0000,100.0000,31.1662,29.9080,31.3284,28.5943,336896701.0505,81938450.0000
30.3552,29.9055,30.2598,29.9227,0.0104,0.4577,0.4473,48.5158,49.3780,62.7220,61.5592,26.9543,20.2067,37.2775,75.4207,0.0000,50.0000,50.0000,75.0000,31.2070,29.5034,31.1642,28.6468,329703667.7172,71496950.0000
30.2096,29.8695,30.2169,29.8669,0.0230,0.4676,0.4447,54.9068,42.3529,60.5484,60.5855,27.5754,20.1384,27.4778,66.3697,10.0000,60.0000,0.0000,80.0000,31.3825,29.0367,31.1045,28.6345,331359380.7631,66056750.0000
30.0804,29.7994,30.1910,29.8178,0.0468,0.4857,0.4389,69.8762,53.8165,63.7253,62.0029,28.8194,20.1839,38.4190,75.9217,20.0000,70.0000,5.0000,85.0000,31.4402,28.7206,31.0794,28.5195,331828476.7637,68988600.0000
29.9500,29.7343,30.1342,29.7516,0.0630,0.4902,0.4272,83.4541,68.5508,61.8279,61.0927,30.2017,20.2317,33.4404,66.2136,30.0000,80.0000,10.0000,90.0000,31.3918,28.5081,31.0085,28.4601,325535543.4295,59549200.0000
29.8259,29.6672,30.0913,29.6911,0.0894,0.5009,0.4115,91.4420,87.2611,66.5255,63.2518,32.0914,20.3612,71.7893,109.7733,40.0000,90.0000,15.0000,95.0000,31.3289,28.3228,30.9507,28.3837,321602418.4303,65842200.0000
29.6898,29.5909,29.9991,29.6052,0.1000,0.4891,0.3891,92.6397,94.5504,76.0608,67.4005,32.5690,20.1087,124.1984,168.3194,50.0000,100.0000,20.0000,100.0000,31.1678,28.2117,30.8469,28.3348,321889986.8509,71306000.0000
