SMA-10,SMA-20,EMA-10,EMA-20,MACD_Hist-10,MACD-10,MACD_Signal-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
116.7757,116.8287,117.6607,117.6672,0.6223,-0.3127,-0.9349,92.3941,89.5293,60.4315,53.9355,14.9898,7.7866,133.0413,167.3395,40.0000,100.0000,5.0000,70.0000,121.7288,111.8226,121.8413,111.8162,472377842.4733,364497143.0000
116.3182,116.7611,116.9008,117.3080,0.3932,-0.6973,-1.0905,92.3970,82.0332,56.4854,51.9222,13.9778,7.7508,146.2989,134.5873,50.0000,100.0000,10.0000,75.0000,120.3574,112.2790,121.5749,111.9473,470098944.9089,360513171.0000
116.0836,116.9144,116.3420,117.0861,0.1802,-1.0085,-1.1888,83.7967,65.0255,55.8364,51.5931,13.6087,7.8895,175.2834,110.6532,60.0000,100.0000,0.0000,80.0000,119.6168,112.5505,122.2261,111.6027,467524021.9411,356184315.0000
115.7712,117.0409,115.7196,116.8696,-0.1296,-1.3634,-1.2338,69.9058,45.7536,46.0612,46.9345,13.5461,8.1152,47.2570,-6.2593,70.0000,40.0000,5.0000,85.0000,118.6609,112.8814,122.6701,111.4118,467795685.1702,351714220.0000
115.7089,117.0687,115.7765,117.0176,-0.2205,-1.4220,-1.2014,41.3741,26.4633,49.0603,48.2893,14.2271,8.2324,44.1138,-13.8009,80.0000,50.0000,10.0000,90.0000,118.6488,112.7689,122.6719,111.4655,464149210.6705,347182827.0000
115.5609,117.1402,115.5951,117.0624,-0.4446,-1.5909,-1.1463,25.9809,22.8256,35.0078,42.4680,15.5774,8.4700,-65.8037,-86.9353,90.0000,60.0000,15.0000,95.0000,118.4566,112.6652,122.7538,111.5266,466640946.1845,342538232.0000
115.6835,117.6527,116.2992,117.5503,-0.3241,-1.3593,-1.0351,12.0351,29.1813,40.9459,45.2977,14.7568,8.2988,-136.8240,-135.3451,100.0000,70.0000,0.0000,100.0000,118.1025,113.2645,123.3226,111.9828,462930687.0642,338253144.0000
115.7147,118.3414,116.6190,117.8335,-0.3375,-1.2916,-0.9541,30.4608,44.8559,41.0964,45.3666,13.2254,8.0154,-68.6723,-95.6707,10.0000,0.0000,0.0000,55.0000,118.0982,113.3312,125.6082,111.0746,465957243.3134,343014019.0000
116.0992,119.0938,116.9969,118.1404,-0.3226,-1.1923,-0.8697,45.0480,57.6075,43.3438,46.4177,12.3251,7.8939,-53.3373,-80.7667,20.0000,10.0000,0.0000,60.0000,119.0239,113.1744,127.7673,110.4203,465236161.0905,337822227.0000
116.4029,119.7397,117.2554,118.3832,-0.3524,-1.1415,-0.7891,59.0588,64.2147,49.1319,48.9993,11.8856,7.8849,62.8412,-37.3580,30.0000,0.0000,5.0000,65.0000,119.7538,113.0519,129.2310,110.2483,468533036.2474,342100315.0000
116.8818,120.3548,117.0847,118.4211,-0.5820,-1.2830,-0.7010,68.7158,62.9403,44.5079,47.0600,12.9715,8.1840,18.5579,-48.2668,40.0000,10.0000,10.0000,70.0000,121.9508,111.8128,130.8621,109.8476,470106716.0970,338056127.0000
117.2040,120.7486,117.2135,118.6227,-0.7348,-1.2903,-0.5555,64.8696,51.4331,45.9042,47.7006,13.8181,8.4323,-23.6514,-64.3572,50.0000,20.0000,15.0000,75.0000,122.5389,111.8691,131.2394,110.2577,472326368.2474,334310464.0000
117.7452,121.0834,117.2455,118.7862,-0.9666,-1.3384,-0.3718,55.2355,35.6311,42.9023,46.4101,14.6093,8.6652,-7.4087,-55.6679,60.0000,0.0000,20.0000,80.0000,123.9439,111.5465,131.5105,110.6564,476429886.9045,338967632.0000
118.3107,121.3988,117.5182,119.0776,-1.1431,-1.2732,-0.1301,34.1942,21.2304,39.5180,44.9646,15.8992,8.9949,-52.2873,-81.4454,70.0000,10.0000,25.0000,85.0000,124.8011,111.8203,131.5725,111.2251,474044454.8427,335051251.0000
118.4285,121.7229,118.1132,119.5236,-1.2073,-1.0517,0.1557,17.4635,11.5052,40.0119,45.2328,16.3318,9.1417,-100.5831,-114.9108,80.0000,20.0000,30.0000,90.0000,124.7019,112.1551,131.4432,112.0027,469988522.5610,330891763.0000
118.7196,121.9862,118.7799,119.9878,-1.2388,-0.7813,0.4575,12.0337,11.8512,36.1652,43.5182,16.2427,9.1841,-109.1250,-118.4557,90.0000,30.0000,35.0000,95.0000,124.6090,112.8301,131.2506,112.7219,473414080.9559,341640929.0000
119.6219,122.4783,119.9192,120.6546,-1.0433,-0.2762,0.7672,5.0183,20.8253,38.4745,44.9073,16.1437,9.2288,-171.4575,-157.8851,100.0000,0.0000,40.0000,100.0000,124.8586,114.3852,130.9297,114.0269,467994794.7814,335512209.0000
120.9681,122.7518,120.9743,121.2318,-0.8101,0.2180,1.0280,18.5015,38.5349,44.5272,48.3772,15.4662,9.1573,-79.1147,-105.0966,20.0000,0.0000,45.0000,60.0000,127.6566,114.2796,130.5700,114.9336,471755652.3851,342259630.0000
122.0885,122.7173,121.4656,121.4916,-0.7508,0.4798,1.2305,38.9560,52.3516,44.7159,48.4833,16.2108,9.4600,-68.5880,-90.1243,30.0000,0.0000,50.0000,0.0000,130.4648,113.7121,130.6114,114.8231,477733745.0779,348887908.0000
123.0764,122.5834,122.0423,121.7676,-0.6222,0.7961,1.4182,58.1471,54.9546,52.0226,52.5112,17.6912,9.9339,-31.7224,-35.2502,40.0000,10.0000,55.0000,5.0000,132.0134,114.1395,130.8174,114.3495,479885376.9999,353650509.0000
123.8279,122.3313,121.8711,121.6576,-0.7870,0.7868,1.5738,59.9517,46.4095,45.7816,49.3844,19.0811,10.2718,-42.7472,-34.3194,50.0000,20.0000,60.0000,10.0000,133.7583,113.8976,130.8264,113.8363,487204599.1500,361749503.0000
124.2932,122.2306,122.3476,121.8608,-0.6928,1.0777,1.7705,46.7651,31.7232,51.1250,52.3052,20.5382,10.7113,-36.6737,-13.2828,60.0000,30.0000,65.0000,15.0000,133.8400,114.7464,130.8929,113.5682,485007567.8748,358889217.0000
124.4217,122.0047,122.3177,121.7954,-0.7909,1.1528,1.9437,32.5118,22.3205,49.5714,51.5061,22.6701,11.2510,-34.0496,2.7426,70.0000,40.0000,70.0000,20.0000,133.9018,114.9415,130.8624,113.1471,486501502.5060,362043079.0000
124.4869,121.7556,122.4608,121.8082,-0.8273,1.3142,2.1415,15.8928,21.2556,36.9439,45.4253,25.0388,11.8191,-103.7711,-71.8879,80.0000,50.0000,75.0000,0.0000,133.8993,115.0745,130.9118,112.5993,486966498.9939,356437288.0000
125.0174,121.5969,123.8925,122.4177,-0.2714,2.0769,2.3483,18.5568,36.6081,40.1523,47.4285,25.0183,11.8515,-112.6822,-53.7396,90.0000,60.0000,80.0000,0.0000,132.9410,117.0938,131.2422,111.9516,483634950.9922,361586044.0000
125.2529,121.2718,125.1967,122.8802,0.3998,2.8160,2.4161,29.3172,56.2457,49.0476,52.5355,25.3498,11.9882,-142.6820,-57.2706,100.0000,70.0000,85.0000,5.0000,132.4364,118.0695,131.7770,110.7666,481335585.2995,355368041.0000
125.3347,120.9759,125.7568,122.9017,0.9284,3.2446,2.3162,61.9502,76.2422,65.8606,60.4531,25.7182,12.1321,42.3925,94.1439,20.0000,80.0000,90.0000,10.0000,132.4169,118.2526,131.6384,110.3134,492605451.8978,367121715.0000
124.5356,120.5310,125.1175,122.2983,1.0539,3.1380,2.0841,77.4697,84.6595,70.7464,62.4548,24.8175,11.7553,85.6721,128.9247,0.0000,90.0000,95.0000,15.0000,131.7507,117.3204,130.6046,110.4575,497058281.5069,371846770.0000
123.3461,119.9611,124.0398,121.4911,0.9999,2.8205,1.8206,89.3067,87.9888,68.8488,61.3454,22.7698,11.1613,158.7968,191.7959,0.0000,100.0000,100.0000,20.0000,130.5090,116.1831,129.0792,110.8430,498897249.5677,377238290.0000
122.0904,119.4939,122.9930,120.7269,0.9274,2.4980,1.5706,87.2020,84.5666,74.4846,63.6614,19.3895,10.3317,181.6621,202.3773,10.0000,100.0000,100.0000,25.0000,129.4240,114.7568,127.6718,111.3160,493915505.3994,371869903.0000
120.8347,118.9629,121.3632,119.7164,0.5509,1.8896,1.3387,87.4577,80.2243,64.6668,57.9768,16.1012,9.6168,110.4422,151.0736,20.0000,90.0000,95.0000,30.0000,126.1074,115.5620,125.4658,112.4600,498335043.8994,365977185.0000
120.1680,118.6624,120.6929,119.2255,0.4902,1.6912,1.2010,79.0401,75.1850,63.3584,57.3228,14.4279,9.4381,137.0714,189.7639,30.0000,100.0000,100.0000,35.0000,125.1576,115.1783,124.6730,112.6517,494711169.7502,369841316.0000
119.5878,118.3997,120.0098,118.7475,0.3972,1.4757,1.0785,74.1750,76.4382,60.2461,55.7873,12.5687,9.2500,85.0035,133.1374,40.0000,70.0000,85.0000,40.0000,124.0946,115.0811,123.9356,112.8638,492453205.9045,365927512.0000
119.0242,118.0856,119.4951,118.3708,0.3467,1.3259,0.9792,72.3399,79.8655,58.0122,54.7099,12.3315,9.4946,86.6164,123.6830,0.0000,80.0000,90.0000,45.0000,123.4288,114.6197,123.4033,112.7680,489476297.9045,362950604.0000
118.1764,117.9355,119.0889,118.0600,0.3249,1.2175,0.8925,82.7999,77.5052,55.9124,53.7006,12.2117,9.7842,85.4790,111.1546,0.0000,90.0000,95.0000,50.0000,123.6246,112.7282,123.0445,112.8265,489476297.9045,365817910.0000
117.2906,117.9925,118.8021,117.8159,0.3462,1.1575,0.8113,84.4568,66.8938,65.6619,57.7331,12.4158,10.1668,128.6227,149.9215,10.0000,100.0000,0.0000,55.0000,123.7960,110.7853,123.2331,112.7520,482808592.3128,357888005.0000
116.6170,118.0071,117.7595,117.2182,0.0222,0.7470,0.7247,65.2589,56.4937,59.8998,54.7793,11.2689,10.3058,146.9924,132.7491,20.0000,100.0000,5.0000,60.0000,121.6395,111.5946,123.3102,112.7041,485841111.2653,361803229.0000
116.5265,118.1235,117.1189,116.8578,-0.2166,0.5025,0.7192,50.9657,59.6024,53.5837,51.9022,10.5236,10.5857,76.0374,27.1959,30.0000,10.0000,10.0000,65.0000,121.2810,111.7720,123.7454,112.5017,481522979.8482,356078066.0000
116.5761,118.2498,116.9071,116.7299,-0.3285,0.4449,0.7733,53.2565,70.1796,48.2172,49.6786,11.3817,11.0089,-30.3400,-83.8478,40.0000,20.0000,15.0000,70.0000,121.4040,111.7483,123.9738,112.5257,481896531.3755,350610630.0000
116.8974,118.3187,117.0656,116.7864,-0.2994,0.5561,0.8554,74.5850,74.6101,52.8316,51.5801,10.8479,11.0235,2.7624,-46.0207,50.0000,30.0000,20.0000,75.0000,122.0002,111.7945,123.9749,112.6625,482519070.5688,354790536.0000
117.0911,118.1724,116.9090,116.6828,-0.4009,0.5294,0.9303,82.6972,67.5652,52.6806,51.5148,11.0318,11.2004,42.4175,7.2582,60.0000,40.0000,25.0000,80.0000,122.4523,111.7298,124.0257,112.3191,486099036.4032,358808865.0000
117.1568,118.0434,116.7305,116.5744,-0.5370,0.4935,1.0305,66.5479,50.1891,53.3464,51.8024,12.2183,11.5814,24.0799,-6.1204,70.0000,50.0000,30.0000,0.0000,122.5628,111.7508,124.0434,112.0433,486735707.2729,354968302.0000
117.2116,117.6198,116.4561,116.4280,-0.7499,0.4148,1.1648,53.4506,33.6042,50.5102,50.4792,13.3539,11.9438,32.1310,12.9685,80.0000,60.0000,35.0000,5.0000,122.6602,111.7629,124.6838,110.5559,489496858.8603,358208266.0000
117.1470,117.5074,116.4041,116.4005,-0.9140,0.4382,1.3522,30.5689,24.4937,40.7321,46.2523,14.6157,12.3253,-97.1874,-100.2475,90.0000,70.0000,40.0000,10.0000,122.6340,111.6601,124.6974,110.3173,487869472.1745,354002841.0000
117.6946,117.5944,117.1950,116.7747,-0.7276,0.8531,1.5807,16.7932,32.5390,36.8669,44.7086,12.8229,12.0766,-178.1793,-136.8689,100.0000,0.0000,45.0000,15.0000,122.3910,112.9982,124.5963,110.5924,484917500.0442,349217068.0000
118.6944,117.7336,118.4558,117.3277,-0.2575,1.5051,1.7626,26.1191,52.1517,48.0156,50.1181,10.6048,11.7728,-214.0146,-96.2003,100.0000,0.0000,50.0000,20.0000,121.6381,115.7507,124.3469,111.1203,479940599.4759,343961461.0000
119.3972,117.6163,118.8331,117.3876,-0.0448,1.7822,1.8270,54.7047,66.3118,56.8098,53.6239,9.3748,11.7565,-29.8270,24.2013,40.0000,10.0000,55.0000,25.0000,123.3419,115.4526,124.3763,110.8563,483803713.2646,349836137.0000
119.7205,117.5585,118.6322,117.1404,-0.0316,1.8066,1.8382,75.6312,63.9553,53.8250,52.3830,9.6914,12.3625,-12.9291,38.7798,50.0000,20.0000,60.0000,30.0000,124.2151,115.2260,124.2645,110.8525,488583348.2646,354615772.0000
119.9234,117.4712,118.6464,116.9900,0.0844,1.9305,1.8461,68.5995,50.2129,56.3362,53.3550,10.6141,12.8896,-12.6709,47.3944,60.0000,30.0000,65.0000,35.0000,124.3747,115.4722,124.1678,110.7746,487236087.5019,358149154.0000
119.7400,117.2868,118.4776,116.7357,0.1502,1.9753,1.8251,47.6354,34.1578,57.2020,53.6962,11.3839,13.4908,-32.7701,35.3169,0.0000,40.0000,70.0000,40.0000,124.4073,115.0727,123.9632,110.6104,483340170.2215,353146704.0000
119.2537,116.8871,118.2043,116.4229,0.1854,1.9729,1.7875,34.4038,27.7555,54.4046,52.4139,12.2392,14.1236,-29.4504,35.4636,0.0000,50.0000,75.0000,45.0000,124.7696,113.7378,123.8854,109.8887,486360866.2999,357558751.0000
118.9300,116.6738,118.1677,116.2180,0.3364,2.0776,1.7411,20.4342,33.6339,54.7513,52.5627,13.5591,14.6926,-16.6117,39.5848,0.0000,60.0000,80.0000,0.0000,124.9705,112.8895,123.7381,109.6096,486643384.4204,353697670.0000
118.0281,116.0476,118.0909,115.9764,0.5092,2.1662,1.6570,28.4285,52.5929,49.8206,50.2638,15.0547,15.2976,-40.5591,1.8187,10.0000,70.0000,85.0000,0.0000,126.3213,109.7349,124.4437,107.6515,490077627.8972,349799909.0000
117.8677,115.4761,118.5456,115.9693,0.9694,2.4992,1.5297,52.0389,72.9641,54.7744,52.4925,15.5836,15.6811,-13.5330,35.4171,20.0000,80.0000,90.0000,5.0000,126.3676,109.3678,125.2398,105.7125,486964022.4691,353816460.0000
117.4941,114.6204,118.5955,115.7217,1.3687,2.6560,1.2874,77.3113,85.9009,62.6522,55.7947,17.0148,16.2745,64.0955,101.0080,30.0000,90.0000,95.0000,0.0000,126.2072,108.7809,126.0882,103.1525,489615360.2399,358740373.0000
116.7728,113.6522,117.9457,115.1114,1.5468,2.4920,0.9452,89.5423,90.7254,68.9802,58.2624,17.3597,16.9768,126.3708,142.7713,40.0000,100.0000,100.0000,5.0000,125.2239,108.3217,125.8716,101.4328,494046162.1071,365370405.0000
115.8354,112.8415,116.6478,114.1983,1.4570,2.0155,0.5585,90.8491,88.6171,67.9302,57.6210,16.4500,17.4668,134.9351,128.5332,50.0000,100.0000,100.0000,10.0000,122.9389,108.7318,124.3973,101.2858,492452636.0655,360117671.0000
115.3964,111.8840,115.2429,113.2750,1.2669,1.4612,0.1943,91.7850,80.0378,64.8156,55.7438,15.8217,18.0868,145.6626,133.9621,60.0000,100.0000,100.0000,15.0000,121.0836,109.7092,123.0927,100.6752,494213948.7162,355341804.0000
115.0189,111.0685,114.0531,112.5042,1.0965,0.9740,-0.1225,83.2171,67.9225,60.4015,53.2340,15.5346,18.8523,119.8381,107.3654,70.0000,20.0000,60.0000,20.0000,119.6845,110.3534,121.9923,100.1447,496220971.5210,350421361.0000
114.8336,110.3241,113.2711,111.9707,1.0426,0.6460,-0.3966,65.1112,57.0903,55.9136,50.8464,15.9013,19.8442,55.2872,83.4077,80.0000,30.0000,65.0000,0.0000,119.2175,110.4496,121.4017,99.2465,491893868.6901,345435786.0000
114.5205,109.6475,112.9215,111.6683,1.1530,0.4958,-0.6572,55.4391,48.8108,56.5226,51.1082,17.0132,20.6995,-10.1645,60.4189,90.0000,40.0000,70.0000,0.0000,119.2872,109.7537,121.1819,98.1131,490926951.9515,338561887.0000
114.4177,108.6928,112.4303,111.3036,1.2129,0.2674,-0.9455,50.7205,41.5483,46.2038,45.9327,18.5354,21.3330,-121.2748,17.5138,0.0000,50.0000,75.0000,0.0000,119.1715,109.6638,121.3586,96.0269,489040776.8681,331475986.0000
114.0671,107.7611,113.0827,111.4941,1.7948,0.5461,-1.2487,40.2726,39.7150,56.8595,50.3775,18.8986,21.6683,46.6994,84.2434,0.0000,60.0000,80.0000,5.0000,120.4571,107.6771,122.6076,92.9146,476897157.9575,345817290.0000
113.0846,106.8856,112.7809,111.1839,2.0876,0.3902,-1.6974,33.6516,49.5852,57.2053,50.5127,20.3542,22.5478,38.6281,82.0894,10.0000,70.0000,85.0000,10.0000,121.6081,104.5610,122.1134,91.6579,477200928.1705,337851760.0000
111.7466,106.0707,112.3801,110.8259,2.3902,0.1709,-2.2193,45.2209,67.9184,56.7476,50.2675,22.2135,23.2109,2.7956,60.6670,0.0000,80.0000,90.0000,15.0000,122.7482,100.7450,121.3077,90.8337,473322161.0694,332887742.0000
110.5316,105.1294,111.9520,110.4596,2.7338,-0.0831,-2.8169,69.8830,83.2689,56.9555,50.3574,24.0044,23.8403,39.4231,86.8568,10.0000,90.0000,95.0000,20.0000,122.7504,98.3128,120.5400,89.7189,476595580.7482,339325870.0000
109.8477,104.2405,111.4054,110.0435,3.0835,-0.4169,-3.5003,88.6513,88.5182,65.4763,53.9765,26.4593,24.7033,114.8956,154.1267,20.0000,100.0000,100.0000,25.0000,121.8855,97.8100,119.4565,89.0245,475889508.7126,344958026.0000
108.3715,103.0178,109.8109,109.1449,3.0100,-1.2612,-4.2712,91.2725,87.5778,63.3983,52.6122,26.4937,25.8412,101.4834,137.4955,30.0000,90.0000,95.0000,30.0000,119.3364,97.4066,117.3314,88.7042,475849764.2410,339870734.0000
107.1181,102.3959,108.2527,108.3367,2.8820,-2.1416,-5.0237,85.6307,77.3243,62.1084,51.7586,27.6878,27.0246,151.7751,176.2327,40.0000,100.0000,100.0000,35.0000,116.7121,97.5241,115.2641,89.5277,472500777.1606,344989511.0000
105.8147,101.8758,106.5937,107.5598,2.6224,-3.1218,-5.7442,85.8301,67.8128,57.1840,48.5668,27.8980,28.4128,154.6337,164.0588,0.0000,100.0000,0.0000,40.0000,113.7851,97.8443,113.3090,90.4426,472683271.3068,339413301.0000
104.7745,102.1015,105.4561,107.1226,2.4803,-3.9195,-6.3998,60.5120,48.6753,61.4777,50.4607,29.1359,29.6397,165.3372,138.4411,0.0000,100.0000,0.0000,45.0000,112.0818,97.4672,114.4446,89.7584,468940172.3603,334257314.0000
102.9679,102.2926,103.5342,106.3876,1.8956,-5.1243,-7.0199,57.0961,43.9971,50.0147,43.3371,30.6469,30.8908,132.0697,87.8049,0.0000,100.0000,5.0000,50.0000,108.9721,96.9636,115.4639,89.1214,474366051.3562,328664851.0000
101.4551,102.7638,102.9888,106.4296,1.7327,-5.7611,-7.4938,28.4177,44.5997,47.6417,41.9962,33.7688,31.7881,2.7151,-2.3638,10.0000,70.0000,0.0000,55.0000,110.5037,92.4065,117.0564,88.4711,469409205.3271,321638394.0000
100.6867,103.6176,102.6275,106.6206,1.5767,-6.3502,-7.9269,46.4775,62.6131,41.4292,38.5676,35.1765,32.0599,36.6234,2.1287,20.0000,80.0000,0.0000,60.0000,109.8359,91.5375,120.1202,87.1150,471444747.2750,326176507.0000
100.3947,104.8245,102.9435,107.1907,1.6584,-6.6627,-8.3211,58.9040,77.3930,42.7008,39.1812,36.8171,32.3624,17.7248,-25.0418,30.0000,90.0000,0.0000,65.0000,109.6449,91.1446,123.7912,85.8577,465898988.2777,319848967.0000
99.7272,106.0356,103.1184,107.7206,1.6743,-7.0614,-8.7357,82.4577,85.0848,50.6762,42.8726,38.4462,32.6318,89.0307,7.4459,40.0000,100.0000,0.0000,70.0000,109.3293,90.1251,127.1394,84.9318,470607407.2392,325960857.0000
98.6332,107.1152,102.1284,107.7361,1.1352,-8.0191,-9.1543,90.8173,86.4594,44.1701,39.0934,42.2064,33.3359,112.2854,-1.5386,50.0000,100.0000,5.0000,75.0000,106.7951,90.4713,130.5081,83.7223,474301196.8119,332303024.0000
97.6641,108.2034,101.7530,108.1485,0.6956,-8.7425,-9.4381,81.9793,76.8421,44.8371,39.4037,46.2364,34.0363,104.7534,-21.6401,60.0000,90.0000,10.0000,80.0000,105.4250,89.9032,132.8717,83.5352,469782280.0710,326740523.0000
97.6737,109.2311,101.1895,108.5549,0.0255,-9.5865,-9.6120,86.5817,63.0153,42.1577,37.8051,49.9074,34.5470,144.8164,-17.6401,70.0000,100.0000,0.0000,85.0000,105.4675,89.8799,134.8554,83.6068,474936135.2147,333161993.0000
97.9369,110.6877,100.8573,109.1728,-0.7427,-10.3611,-9.6183,61.9653,41.7176,39.9082,36.4411,53.9862,35.0846,103.6585,-40.9363,80.0000,0.0000,0.0000,90.0000,106.5268,89.3470,137.9193,83.4561,468273716.6005,326008858.0000
99.4285,112.4847,100.7565,110.0003,-1.6265,-11.0591,-9.4327,40.4989,32.2666,30.5800,30.9153,58.2748,35.5773,4.4832,-64.1266,90.0000,0.0000,0.0000,95.0000,113.3622,85.4948,141.6771,83.2924,471508335.3325,317362301.0000
101.6174,114.7188,101.8051,111.4701,-2.2264,-11.2524,-9.0260,22.6887,34.0695,19.5444,24.8190,60.4627,35.3433,-114.6443,-116.9588,100.0000,10.0000,0.0000,100.0000,119.1464,84.0884,145.3385,84.0991,464856776.7942,309394533.0000
104.0724,117.1637,104.2371,113.6394,-2.3388,-10.8082,-8.4694,33.6122,39.1361,23.4840,27.5246,58.2113,33.9045,-95.1435,-118.1045,100.0000,0.0000,0.0000,100.0000,121.7637,86.3811,147.5811,86.7463,463178355.2789,319113135.0000
106.5485,119.5706,105.8606,115.3982,-2.8175,-10.7022,-7.8847,45.9076,37.4386,24.4746,28.1756,56.0494,32.5535,-73.8972,-113.6289,70.0000,0.0000,0.0000,85.0000,126.3536,86.7434,150.8106,88.3307,471438324.6991,329656348.0000
109.2542,121.8988,107.5439,117.1995,-3.3687,-10.5491,-7.1804,37.8885,27.1752,18.0303,24.6704,53.9900,31.2849,-69.3434,-116.0932,80.0000,0.0000,0.0000,90.0000,131.0929,87.4154,153.3860,90.4117,473362933.4147,338047642.0000
112.3440,124.4023,110.2246,119.4857,-3.5765,-9.9147,-6.3382,28.5196,19.5532,18.6178,25.1496,51.8220,30.0021,-83.7993,-130.3868,90.0000,0.0000,5.0000,95.0000,134.2568,90.4312,155.0401,93.7645,472467975.1974,346799636.0000
115.5972,126.7641,113.2448,121.8912,-3.6340,-9.0780,-5.4441,15.1175,17.1638,13.0727,22.0201,49.4131,28.6517,-134.4634,-166.6481,100.0000,10.0000,0.0000,100.0000,136.8642,94.3301,155.7112,97.8170,464874770.4609,337912135.0000
118.7427,129.4736,117.4933,124.8138,-3.0873,-7.6229,-4.5356,15.0226,19.3286,17.4519,26.2936,46.7365,27.2303,-133.5753,-157.1759,100.0000,20.0000,0.0000,100.0000,135.1195,102.3660,155.7116,103.2357,468492593.7486,348476179.0000
120.7885,131.6678,120.4063,126.9642,-2.9355,-6.6992,-3.7637,21.3514,23.1196,17.9433,26.7414,44.3048,25.9903,-194.4790,-180.3688,100.0000,0.0000,0.0000,100.0000,134.3487,107.2284,156.4455,106.8902,459620021.9322,335982760.0000
123.4385,133.7857,123.7597,129.2429,-2.4878,-5.5177,-3.0299,21.6120,23.0345,25.5147,32.9927,41.7554,24.7552,-121.3792,-119.9644,90.0000,0.0000,5.0000,95.0000,133.8630,113.0139,156.3322,111.2392,470345962.8232,348468685.0000
125.5410,135.4238,125.4335,130.6130,-2.6323,-5.0402,-2.4079,26.3955,29.6326,27.1194,34.1753,41.1324,24.3275,-119.6666,-117.5199,100.0000,0.0000,10.0000,100.0000,137.6453,113.4366,157.3824,113.4652,474460215.9843,356915165.0000
127.8202,136.8736,127.1016,131.9484,-2.7808,-4.5306,-1.7499,21.0960,33.1506,20.4546,30.6815,40.4403,23.8774,-179.2038,-151.7021,100.0000,0.0000,15.0000,100.0000,141.7737,113.8666,157.8259,115.9214,463331444.2183,345511300.0000
130.2550,138.5252,129.6996,133.6891,-2.5035,-3.5581,-1.0547,41.4062,39.0560,25.7435,35.0993,38.1274,23.0211,-98.2302,-122.3752,100.0000,0.0000,0.0000,100.0000,143.1548,117.3552,157.5704,119.4800,471860479.8876,356261657.0000
132.5928,139.8929,131.4789,134.9520,-2.4758,-2.9046,-0.4288,36.9496,33.0497,29.7686,38.1299,36.9828,22.6856,-71.4096,-115.9399,60.0000,0.0000,5.0000,80.0000,146.8411,118.3445,157.8014,121.9845,466248277.7231,364454182.0000
134.5435,140.7641,132.8427,135.9635,-2.5901,-2.3999,0.1902,38.8121,26.9962,31.0087,39.0400,36.8168,22.7117,-61.6662,-115.4771,70.0000,0.0000,10.0000,85.0000,149.6052,119.4818,157.4069,124.1213,468573828.8992,369899375.0000
136.4606,141.4679,134.2789,136.9724,-2.6641,-1.8264,0.8377,23.3876,16.2007,34.4802,41.5712,36.8026,22.7957,-91.4220,-152.2867,80.0000,10.0000,15.0000,90.0000,151.7562,121.1651,156.7531,126.1828,463692662.3996,364904693.0000
137.9311,141.8647,135.4154,137.7942,-2.8551,-1.3514,1.5037,18.7890,9.0754,24.7252,36.5440,36.7868,22.8840,-104.0953,-165.2532,90.0000,0.0000,20.0000,95.0000,152.9635,122.8988,156.2365,127.4930,469493828.5454,372798083.0000
140.2046,142.3765,137.6006,139.0797,-2.5783,-0.3608,2.2175,6.4253,5.2136,22.5838,35.4549,35.7825,22.7288,-168.5594,-222.5270,100.0000,0.0000,25.0000,100.0000,153.8956,126.5135,155.0173,129.7358,461332825.4799,364269112.0000
142.5472,142.6335,140.4356,140.5783,-1.8779,0.9842,2.8620,2.0120,7.2768,29.7705,41.8957,32.5036,22.0311,-175.8373,-168.0687,100.0000,0.0000,30.0000,100.0000,152.4016,132.6927,153.9808,131.2862,453494279.4767,377278348.0000
144.1329,142.6563,142.3512,141.5007,-1.3549,1.9766,3.3315,7.2034,13.9122,38.3288,48.4087,30.0682,21.9012,-160.9439,-93.3397,100.0000,10.0000,35.0000,10.0000,151.3091,136.9567,153.9180,131.3947,461603235.1878,385683251.0000
145.3066,142.4231,143.4843,141.9479,-1.0093,2.6609,3.6702,12.6150,19.2994,45.9037,53.4428,29.3253,22.5723,-200.7732,-60.8963,100.0000,20.0000,40.0000,15.0000,151.3466,139.2666,154.2994,130.5467,466647179.2224,391090941.0000
145.9271,141.9689,144.0987,142.0772,-0.7799,3.1427,3.9226,21.9181,23.6621,43.1002,52.1328,29.1769,23.5232,-178.4961,-15.5843,100.0000,30.0000,45.0000,20.0000,151.1779,140.6762,154.7326,129.2051,471895959.0819,397301819.0000
146.7953,141.7951,145.0631,142.3213,-0.3078,3.8097,4.1175,23.3651,23.1248,58.0811,61.1753,31.1247,24.3094,-104.3137,24.7977,100.0000,0.0000,50.0000,25.0000,150.2401,143.3506,154.7674,128.8228,473059004.1609,402749767.0000
147.1931,141.3943,145.0615,142.0319,-0.1297,4.0648,4.1945,25.7031,27.3763,57.5285,60.9074,33.3103,24.4352,-94.7037,37.4800,0.0000,10.0000,55.0000,30.0000,150.6677,143.7185,154.4323,128.3563,473380525.9775,406286507.0000
