SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
144.9722,143.7844,144.1755,143.6075,-0.2662,0.8610,1.1272,25.4788,45.8024,52.2186,53.0221,16.7252,8.8530,-43.5437,6.0775,90.0000,10.0000,55.0000,15.0000,148.0163,141.9281,149.1845,138.3843,1037665421.5741,856166453.0000
145.1971,143.5738,144.1758,143.5479,-0.2699,0.9238,1.1938,12.2599,21.0403,42.2709,48.7754,16.1906,8.9208,-120.3533,-28.1515,100.0000,20.0000,60.0000,0.0000,148.3038,142.0904,149.2197,137.9280,1035774803.4061,852086698.0000
145.6637,143.3948,144.6562,143.7093,-0.0507,1.2105,1.2613,8.8126,9.5939,51.9629,53.3348,15.1195,8.9068,-98.3428,9.3122,90.0000,30.0000,65.0000,0.0000,148.0315,143.2958,149.4402,137.3494,1035514522.6987,860344695.0000
145.7169,143.0949,144.7656,143.6615,0.0659,1.3399,1.2739,14.0833,6.1456,51.6424,53.2013,16.0398,9.3754,-133.7850,12.2668,100.0000,40.0000,70.0000,0.0000,147.9686,143.4653,149.5397,136.6501,1035340332.0763,854422214.0000
145.9300,142.6889,144.9146,143.6158,0.2351,1.4925,1.2575,27.1790,10.6985,54.8406,54.6434,17.0247,9.8621,-147.9021,28.1877,0.0000,50.0000,75.0000,5.0000,147.9149,143.9451,149.8171,135.5608,1036815337.5165,858911361.0000
145.7830,142.2564,144.9476,143.4947,0.3986,1.5973,1.1987,42.9606,25.4058,55.3395,54.8719,18.8350,10.2335,-108.6947,42.5009,0.0000,60.0000,80.0000,0.0000,148.2501,143.3160,149.8619,134.6508,1041032723.5805,863753545.0000
145.4299,141.7710,144.9638,143.3495,0.5978,1.6968,1.0990,57.7847,45.4327,56.0488,55.2110,20.8965,10.6000,-5.7005,65.0080,0.0000,70.0000,85.0000,5.0000,149.0552,141.8045,149.8693,133.6728,1044944723.6268,869428700.0000
144.8775,141.3029,144.9464,143.1713,0.8325,1.7821,0.9496,67.7574,58.0431,66.1476,59.8619,23.0266,10.9493,64.5745,95.5217,0.0000,80.0000,90.0000,10.0000,149.9610,139.7939,149.6686,132.9373,1047049528.9863,874834567.0000
144.0192,140.7821,144.4319,142.7407,0.8975,1.6390,0.7414,76.6092,69.8784,62.2578,57.7110,23.0521,10.8137,57.7869,99.5387,10.0000,90.0000,95.0000,15.0000,150.0183,138.0201,148.8921,132.6721,1050855455.6074,881400836.0000
143.4125,140.5271,144.1165,142.4133,1.0591,1.5761,0.5171,81.3128,75.3508,70.6932,61.3125,23.4088,10.7509,87.3757,133.2665,20.0000,100.0000,100.0000,20.0000,149.7646,137.0605,148.2971,132.7570,1046772680.4028,875490643.0000
142.5967,140.1586,143.3693,141.8801,1.0550,1.3072,0.2523,85.3958,84.5986,68.1767,59.7657,21.8549,10.2955,84.3396,142.5891,30.0000,90.0000,95.0000,25.0000,148.7424,136.4510,147.2438,133.0734,1051115187.5810,869914761.0000
141.9506,139.9031,142.6906,141.4019,1.0639,1.0525,-0.0115,84.9891,83.9892,69.4814,60.3224,20.9693,10.0456,109.2855,170.9433,0.0000,100.0000,100.0000,30.0000,147.6969,136.2043,146.4113,133.3950,1049641560.6740,863725528.0000
141.1259,139.5667,141.8042,140.8463,0.9634,0.6859,-0.2774,81.0903,87.5996,64.7935,57.4085,19.6765,9.7221,111.8526,175.0473,0.0000,90.0000,95.0000,35.0000,146.2545,135.9972,145.2868,133.8466,1051885481.4826,856285159.0000
140.4728,139.4084,141.1613,140.4410,0.9282,0.4100,-0.5183,71.3992,83.3785,72.5254,60.6728,18.9976,9.5908,170.7254,214.6437,0.0000,100.0000,100.0000,40.0000,145.2686,135.6770,144.7119,134.1049,1043254548.1849,847027787.0000
139.4479,139.1391,140.0359,139.8321,0.6464,-0.1039,-0.7503,63.7479,72.2927,65.4064,56.1323,16.4485,9.1000,209.2786,182.3835,10.0000,100.0000,100.0000,45.0000,143.1418,135.7540,143.4923,134.7859,1051493381.6328,838531490.0000
138.7297,138.8496,139.3114,139.4674,0.4520,-0.4600,-0.9119,63.7069,58.5264,59.0381,52.6715,14.6290,8.8878,151.8293,122.7706,0.0000,100.0000,100.0000,50.0000,141.9082,135.5512,142.8110,134.8882,1046287480.8579,831091093.0000
138.1122,138.7016,138.8599,139.2700,0.3160,-0.7089,-1.0249,72.0319,60.4245,51.5359,49.1078,13.7811,8.9835,48.7462,17.4008,10.0000,90.0000,0.0000,55.0000,141.4169,134.8074,142.4970,134.9062,1045253221.9312,824140873.0000
137.7284,138.6681,138.7137,139.2439,0.2735,-0.8305,-1.1039,79.7079,72.1698,47.5646,47.3783,13.9974,9.0140,72.0082,25.4466,20.0000,100.0000,0.0000,60.0000,141.1791,134.2777,142.4459,134.8903,1043946065.0435,828418841.0000
137.5449,138.9650,138.7213,139.3034,0.2841,-0.8882,-1.1723,82.9308,83.5014,52.6841,49.4833,14.2377,9.0461,104.6988,22.3223,30.0000,0.0000,5.0000,65.0000,140.9689,134.1210,143.5475,134.3825,1043990771.3252,834156147.0000
137.6416,139.1598,138.4851,139.2527,0.1819,-1.0614,-1.2433,80.5041,83.4524,50.6792,48.5724,15.6606,9.3052,94.1457,9.9767,40.0000,10.0000,10.0000,70.0000,141.3553,133.9279,144.1759,134.1437,1038622000.4682,827898752.0000
137.7205,139.3823,138.2994,139.2456,0.0689,-1.2199,-1.2888,72.1673,81.8387,53.5009,49.7510,17.2415,9.5779,98.7513,8.9242,50.0000,0.0000,15.0000,75.0000,141.6033,133.8378,144.7867,133.9778,1037596325.6507,833519450.0000
137.8557,139.6151,137.9300,139.1702,-0.1637,-1.4697,-1.3061,57.0686,76.2213,47.1906,46.8282,18.6732,9.9916,7.6500,-48.7756,60.0000,10.0000,20.0000,80.0000,142.1168,133.5946,145.4808,133.7493,1036586992.8748,827365776.0000
138.0076,139.8740,137.8183,139.2478,-0.3464,-1.6115,-1.2651,38.9216,58.4419,46.0426,46.3114,19.2539,10.0193,-16.2158,-66.9368,70.0000,20.0000,25.0000,85.0000,142.4448,133.5704,145.9612,133.7868,1037371514.3453,822215222.0000
138.3440,140.1892,137.7409,139.3616,-0.5634,-1.7419,-1.1785,25.2290,36.5425,35.6990,41.9006,19.3868,9.9496,-49.5937,-93.4728,80.0000,30.0000,30.0000,90.0000,143.2623,133.4257,146.5373,133.8411,1040586472.8546,828412171.0000
138.8303,140.5976,138.1330,139.7180,-0.6224,-1.6601,-1.0377,20.3361,21.7804,36.0917,42.1078,19.1277,9.7966,-90.3852,-126.3898,90.0000,40.0000,35.0000,95.0000,143.6773,133.9833,146.8594,134.3358,1034750340.7800,820679296.0000
138.9694,140.9937,138.5816,140.0973,-0.6635,-1.5455,-0.8821,21.7378,17.3642,31.4373,40.1803,17.3442,9.3488,-135.6963,-163.6041,100.0000,50.0000,40.0000,100.0000,143.5703,134.3686,147.0705,134.9169,1033515504.2700,815369499.0000
139.2910,141.4036,139.3403,140.6162,-0.5642,-1.2804,-0.7162,30.5060,21.8637,32.5946,40.8807,15.2484,8.8558,-146.0016,-152.0239,100.0000,0.0000,45.0000,100.0000,143.1781,135.4039,146.9345,135.8726,1038495625.9702,828218213.0000
139.6077,141.8115,140.1535,141.1358,-0.4005,-0.9756,-0.5752,42.4387,25.9855,35.2442,42.4769,13.1810,8.4117,-163.7808,-145.5760,100.0000,0.0000,50.0000,100.0000,142.7017,136.5136,146.7674,136.8555,1035483796.0087,835637599.0000
140.3850,142.0231,140.8889,141.5875,-0.2159,-0.6910,-0.4750,54.0458,43.6688,46.7136,48.5163,11.4824,8.1152,-26.6422,-70.5106,40.0000,10.0000,55.0000,70.0000,144.1458,136.6242,146.4453,137.6008,1038488061.1621,843846103.0000
140.6780,142.1030,140.9195,141.6755,-0.2942,-0.7153,-0.4211,57.4516,57.6616,44.0226,47.3490,12.1869,8.4504,-46.2735,-83.3120,50.0000,20.0000,60.0000,75.0000,144.9314,136.4246,146.4880,137.7180,1042886311.0425,849766824.0000
141.0440,142.2031,141.0994,141.8403,-0.3231,-0.6707,-0.3475,50.7281,60.8070,48.1284,49.3439,12.5943,8.7248,-4.9458,-44.4903,60.0000,30.0000,65.0000,80.0000,145.6538,136.4342,146.4919,137.9143,1039354605.3857,855048182.0000
141.3745,142.2799,141.0519,141.8958,-0.4598,-0.7265,-0.2667,39.8270,53.8862,42.6866,46.9417,13.9791,9.1401,-52.9585,-92.5011,70.0000,40.0000,70.0000,85.0000,146.4630,136.2859,146.5572,138.0026,1046177495.8040,842841242.0000
141.7404,142.4958,141.2964,142.1004,-0.4968,-0.6485,-0.1518,26.0820,37.4910,47.9339,49.5287,14.0142,9.3458,-27.1528,-59.9125,80.0000,50.0000,0.0000,90.0000,146.8932,136.5877,146.7168,138.2748,1044455859.6377,847508328.0000
142.0344,142.6881,141.2444,142.1604,-0.6728,-0.7004,-0.0276,21.4028,28.1037,45.2856,48.3455,15.2457,9.8349,-39.2751,-71.3621,90.0000,60.0000,0.0000,95.0000,147.4351,136.6337,147.0633,138.3129,1046675636.8205,852600758.0000
142.3649,143.0158,141.3343,142.2994,-0.8266,-0.6860,0.1406,18.7616,12.6513,29.7594,42.1217,16.6141,10.3496,-147.6188,-203.0499,100.0000,70.0000,5.0000,100.0000,147.8367,136.8931,147.7550,138.2767,1044587842.6054,845021779.0000
143.0179,143.2752,142.1851,142.8041,-0.6654,-0.3182,0.3472,24.3842,23.4534,31.9049,43.4307,15.4506,10.3450,-201.7377,-217.7332,100.0000,80.0000,10.0000,100.0000,147.4796,138.5563,147.2925,139.2579,1042547657.1324,853671016.0000
143.5161,143.4221,143.0299,143.2694,-0.4470,0.0665,0.5136,25.5703,20.1801,33.0370,44.1185,14.6956,10.4828,-280.0461,-182.5643,100.0000,90.0000,15.0000,100.0000,146.7365,140.2958,146.8906,139.9536,1041762648.3799,844985274.0000
144.0153,143.6315,143.9595,143.7349,-0.1160,0.5094,0.6253,30.6770,29.5192,54.8307,54.2847,14.1381,10.7027,102.2786,70.5363,0.0000,100.0000,20.0000,50.0000,144.8494,143.1812,146.4062,140.8568,1053330216.6242,856892233.0000
143.6611,143.6023,143.8131,143.6420,-0.1747,0.4796,0.6543,38.5903,27.0115,50.0110,52.5996,12.7738,10.4975,-6.2638,-0.0570,10.0000,80.0000,25.0000,55.0000,145.5328,141.7894,146.3470,140.8576,1056362382.2714,846794827.0000
143.5279,143.6734,143.8425,143.6379,-0.1679,0.5301,0.6980,51.8157,35.5002,50.4702,52.7747,11.7972,10.3985,-11.2102,-20.8756,20.0000,90.0000,30.0000,60.0000,145.5579,141.4980,146.4951,140.8517,1063219353.3362,855041119.0000
143.3622,143.7287,143.8587,143.6240,-0.1623,0.5777,0.7400,65.6675,53.2592,54.7969,54.4189,12.2003,10.5925,69.4370,48.7283,30.0000,100.0000,35.0000,65.0000,145.5506,141.1738,146.5988,140.8586,1062452014.6670,862593347.0000
143.1853,143.7045,143.6900,143.5194,-0.2368,0.5438,0.7806,74.4830,66.6876,50.2437,52.7606,11.6478,10.6187,24.2527,-9.4903,40.0000,60.0000,40.0000,70.0000,145.2196,141.1511,146.5522,140.8567,1067698020.2316,852869044.0000
143.2511,143.7751,143.7073,143.5096,-0.2448,0.5949,0.8398,78.2665,77.0558,54.4543,54.3632,12.1787,10.8664,88.7833,63.9762,50.0000,0.0000,45.0000,75.0000,145.3768,141.1254,146.6796,140.8706,1069132715.9945,861038026.0000
143.3418,143.8322,143.5378,143.4085,-0.3367,0.5642,0.9010,74.5655,79.7056,53.1129,53.8582,11.7822,10.9532,55.8360,29.2155,60.0000,0.0000,50.0000,80.0000,145.7289,140.9546,146.8324,140.8320,1065103683.2881,854699957.0000
143.6668,143.8296,143.4030,143.3311,-0.4352,0.5500,0.9852,60.8491,78.0380,52.6950,53.6959,12.0234,11.1767,14.5736,6.0132,70.0000,10.0000,55.0000,85.0000,147.0710,140.2626,146.8288,140.8304,1059574532.2320,848626062.0000
143.5324,143.8178,143.2624,143.2569,-0.5591,0.5349,1.0940,39.4668,65.9529,50.2265,52.7194,12.2998,11.4137,39.6765,46.1327,80.0000,20.0000,60.0000,90.0000,146.9736,140.0913,146.8155,140.8201,1059495454.8668,854767737.0000
143.3280,143.8576,143.2395,143.2454,-0.6577,0.5761,1.2337,20.2811,38.5565,51.9486,53.4757,12.6068,11.6631,11.2270,-9.0045,90.0000,30.0000,65.0000,95.0000,147.0185,139.6376,146.8514,140.8638,1053529965.1340,846263741.0000
143.2477,143.9717,143.1064,143.1830,-0.8261,0.5720,1.3982,13.3600,13.8908,41.3999,49.4579,13.8627,12.1158,-99.0032,-165.4262,100.0000,40.0000,70.0000,100.0000,146.9251,139.5702,147.1238,140.8197,1053476142.8309,840074176.0000
143.5435,144.2994,143.5574,143.4047,-0.7649,0.8398,1.6047,19.9057,8.3960,45.5458,51.4007,12.9942,12.4418,-90.1439,-140.6014,30.0000,50.0000,0.0000,65.0000,146.9399,140.1471,147.5406,141.0582,1048082953.4701,832126318.0000
143.8188,144.7251,143.8259,143.5159,-0.7560,1.0399,1.7959,34.2486,17.7932,44.6171,51.0609,12.9378,12.9897,-124.7070,-148.6038,40.0000,60.0000,0.0000,70.0000,147.2297,140.4080,148.9245,140.5257,1053435955.8078,825055068.0000
144.0953,145.1449,144.2067,143.6636,-0.6808,1.3042,1.9849,52.4388,33.5280,46.8553,52.1387,12.7359,13.5418,-99.7238,-100.0007,50.0000,70.0000,0.0000,75.0000,147.3528,140.8378,149.8627,140.4272,1057867039.6819,831192532.0000
144.2236,145.5309,144.5084,143.7493,-0.6076,1.5475,2.1551,65.9105,51.4245,51.3222,54.2352,13.0048,14.2368,-12.8961,-48.8167,60.0000,80.0000,5.0000,80.0000,147.3740,141.0732,150.6778,140.3840,1060062398.9325,837729824.0000
144.2990,145.7494,144.5615,143.6945,-0.6161,1.6909,2.3070,68.8596,72.3640,54.9998,55.8992,14.2935,14.7816,62.4004,-19.0920,70.0000,90.0000,10.0000,85.0000,147.4861,141.1120,151.0327,140.4661,1064271878.8383,843440075.0000
144.3226,145.7577,144.3803,143.5175,-0.7243,1.7367,2.4610,54.1584,73.9431,62.3274,59.0363,15.2175,15.1780,207.4423,44.3387,80.0000,100.0000,15.0000,90.0000,147.5444,141.1007,151.0392,140.4762,1067573477.4131,849545771.0000
143.9924,145.7396,143.7105,143.1094,-1.0777,1.5644,2.6421,38.7814,60.2717,47.7208,53.2257,14.5944,15.2600,52.4639,-40.4963,90.0000,20.0000,20.0000,95.0000,146.4804,141.5045,151.0009,140.4783,1074681047.4400,842157639.0000
144.1031,145.9326,143.9367,143.1532,-1.1111,1.8005,2.9116,29.9354,28.2605,41.7971,51.3121,15.9951,15.7741,-186.8929,-116.3868,100.0000,30.0000,25.0000,100.0000,146.4440,141.7622,151.0127,140.8525,1064516477.3672,831821515.0000
144.3872,146.0393,144.5180,143.3461,-0.9741,2.2153,3.1893,33.6184,27.8120,47.9035,53.9323,15.5133,16.4757,-146.3344,-98.9497,100.0000,0.0000,30.0000,0.0000,145.8233,142.9511,150.8074,141.2713,1058118237.4330,824952239.0000
144.6958,145.9184,144.8475,143.3788,-0.8949,2.5379,3.4328,35.0158,33.7338,51.8795,55.5015,16.3225,17.1938,-74.9456,-69.6213,30.0000,0.0000,35.0000,5.0000,146.1631,143.2285,151.0909,140.7459,1059777154.8130,831919692.0000
145.0553,145.7724,145.0282,143.3098,-0.8455,2.8111,3.6566,35.8126,39.3094,56.3800,57.1909,18.1044,17.7825,-6.5491,-34.0200,40.0000,0.0000,40.0000,0.0000,147.2699,142.8407,151.3017,140.2431,1066344278.6007,838954378.0000
145.6313,145.2689,145.0117,143.1211,-0.8578,3.0101,3.8679,35.1292,32.0041,55.6494,56.9281,19.1414,18.2216,-51.4106,-30.0142,50.0000,0.0000,45.0000,5.0000,149.7624,141.5003,152.5175,138.0203,1066344278.5976,833068969.0000
146.1946,144.8961,145.0416,142.9363,-0.8391,3.2433,4.0824,35.0884,36.1242,53.3242,56.0817,21.0448,18.8109,-75.0062,-31.3160,60.0000,0.0000,50.0000,0.0000,151.2035,141.1857,152.9130,136.8793,1065138868.6690,828356912.0000
146.8382,144.4146,145.2436,142.8104,-0.7226,3.5696,4.2922,30.9540,37.2591,56.5173,57.3639,23.1597,19.4311,-62.4100,-6.0264,70.0000,10.0000,55.0000,0.0000,152.2589,141.4175,153.6250,135.2043,1068573955.4524,833927323.0000
147.1997,143.8866,145.2924,142.5774,-0.6294,3.8434,4.4728,25.3659,31.8818,58.5995,58.1973,24.7941,19.9468,-52.4607,18.2132,80.0000,20.0000,60.0000,0.0000,152.5702,141.8293,154.0574,133.7158,1074546821.3271,840117384.0000
147.1929,143.2450,145.2215,142.2580,-0.5531,4.0771,4.6302,20.9872,23.7211,54.7210,56.6517,26.1412,20.4003,-95.2381,1.2819,90.0000,30.0000,65.0000,0.0000,152.5716,141.8142,154.4646,132.0253,1075834532.1051,833556191.0000
147.4867,142.4853,145.4722,142.0648,-0.2978,4.4706,4.7684,23.3670,20.4947,53.9698,56.3550,28.7069,21.0807,-116.3758,11.8358,100.0000,40.0000,70.0000,0.0000,152.4619,142.5116,155.3144,129.6561,1074496678.2957,840751675.0000
147.7620,141.5267,145.8439,141.8822,0.0950,4.9379,4.8429,33.5820,18.7459,54.9823,56.8106,31.5578,21.7969,-108.2734,30.1889,0.0000,50.0000,75.0000,0.0000,152.1620,143.3620,156.5048,126.5486,1074192207.0839,848058984.0000
147.6915,140.4658,146.2177,141.6422,0.6064,5.4255,4.8191,52.3103,30.8603,60.5041,59.2714,34.4986,22.5020,-66.1152,47.2776,0.0000,60.0000,80.0000,5.0000,152.3359,143.0471,157.4222,123.5093,1062902643.0316,862885038.0000
147.1409,139.5297,146.2391,141.1707,1.1019,5.7695,4.6676,67.9634,51.1399,65.0300,61.2109,36.5210,22.9799,-2.8432,64.6547,10.0000,70.0000,85.0000,10.0000,153.4178,140.8641,157.1865,121.8730,1064067072.9399,872162915.0000
146.4895,138.3934,145.9301,140.4908,1.5789,5.9710,4.3921,75.7777,74.9308,75.9931,65.5793,37.7371,23.2736,85.3762,97.3330,0.0000,80.0000,90.0000,0.0000,153.7095,139.2694,156.7309,120.0559,1067703332.9865,880718821.0000
144.9064,136.7564,144.8340,139.3991,1.8149,5.8122,3.9973,76.0635,77.8194,75.5890,65.3228,36.5508,23.1075,96.0285,107.8291,10.0000,90.0000,95.0000,0.0000,154.2320,135.5808,156.1632,117.3496,1074100453.1709,889639975.0000
143.5976,135.1273,143.5727,138.2295,2.0173,5.5609,3.5436,77.7802,74.5829,75.7804,65.4000,35.2326,22.9327,117.7459,121.6636,0.0000,100.0000,100.0000,0.0000,153.0825,134.1128,155.1043,115.1503,1074816100.5147,898292802.0000
141.9910,133.3150,142.0180,136.9307,2.1140,5.1533,3.0393,83.6013,75.7881,73.8225,64.0765,33.7237,22.7403,104.6228,115.2484,0.0000,100.0000,100.0000,0.0000,151.6495,132.3326,153.9262,112.7037,1073779235.8376,887600135.0000
140.5735,131.4601,140.5467,135.6982,2.2438,4.7546,2.5108,90.3210,82.9698,70.3641,61.8528,32.5454,22.6988,71.5605,97.5320,0.0000,90.0000,95.0000,0.0000,150.0728,131.0742,152.8826,110.0375,1076416976.6642,876099585.0000
139.2971,129.5297,139.4364,134.6619,2.5418,4.4917,1.9498,93.3418,92.0461,74.6327,63.6533,32.1811,22.9419,110.0166,116.3773,0.0000,100.0000,100.0000,5.0000,149.2039,129.3903,152.4347,106.6247,1079170367.2673,886044184.0000
137.4838,127.9643,137.7484,133.3598,2.6248,3.9392,1.3144,87.8571,95.9471,74.1782,63.3264,30.7756,23.0015,132.7622,129.1576,0.0000,100.0000,100.0000,10.0000,147.6967,127.2708,150.1384,105.7901,1078120289.2572,898267092.0000
135.2914,126.8156,135.7920,131.9711,2.5674,3.2256,0.6582,77.9701,92.0322,71.1815,61.1875,29.3871,23.1219,128.0665,131.1983,0.0000,100.0000,100.0000,15.0000,146.1675,124.4152,147.3377,106.2935,1069468237.5536,887350952.0000
133.2400,125.9472,134.0888,130.7621,2.5667,2.5830,0.0163,70.3365,75.5921,68.1262,59.1083,28.2386,23.3813,112.5516,129.6340,10.0000,100.0000,100.0000,20.0000,144.8926,121.5875,144.9961,106.8983,1063105604.4604,875198896.0000
131.9185,125.1767,132.6384,129.7249,2.6399,2.0146,-0.6254,71.4786,66.2860,69.2889,59.6421,27.6757,23.8888,121.3579,140.6809,20.0000,100.0000,100.0000,25.0000,142.9038,120.9332,142.9971,107.3564,1052522589.9951,863248567.0000
130.2972,124.1177,130.7547,128.5259,2.4942,1.2089,-1.2854,78.2174,69.1314,62.2237,54.9343,26.7842,24.3655,58.3810,97.6487,0.0000,90.0000,95.0000,30.0000,140.0962,120.4982,140.4813,107.7542,1050102726.0062,849426632.0000
128.6064,123.4717,129.8042,127.8411,2.6912,0.7823,-1.9089,82.9036,79.0183,67.7340,57.4352,27.4476,25.4000,109.3313,136.5746,0.0000,100.0000,100.0000,35.0000,140.2210,116.9918,139.0626,107.8807,1049634565.0107,857563716.0000
126.6569,122.6988,128.1113,126.8326,2.5648,-0.0169,-2.5817,85.4725,86.5026,64.2545,55.0615,26.9259,26.2204,132.4636,148.3320,0.0000,100.0000,100.0000,40.0000,138.2426,115.0713,136.9192,108.4783,1056645926.2742,868686678.0000
124.6389,122.4147,126.6910,126.0252,2.4835,-0.7395,-3.2229,81.4146,83.1898,64.2079,55.0295,26.6984,27.2031,116.8000,129.3838,0.0000,100.0000,100.0000,45.0000,137.0554,112.2224,135.8879,108.9415,1048630660.0516,857931419.0000
122.3466,122.2663,124.9638,125.1369,2.1968,-1.6470,-3.8438,77.4600,86.7250,62.3050,53.6832,27.0253,28.4339,132.3485,126.6919,0.0000,100.0000,5.0000,50.0000,135.1204,109.5728,135.2622,109.2703,1059123284.8973,869490269.0000
119.7623,122.2349,123.2271,124.3325,1.7832,-2.6098,-4.3930,73.6660,74.3290,57.6383,50.4376,27.6808,29.8293,91.1057,62.9928,10.0000,70.0000,0.0000,55.0000,133.4707,106.0539,135.1319,109.3379,1050814830.1247,854501927.0000
118.4447,122.5205,121.9666,123.8518,1.4330,-3.4058,-4.8388,76.3206,71.3259,51.7150,46.5178,30.3476,30.8669,90.1830,30.2779,20.0000,80.0000,5.0000,60.0000,130.8587,106.0307,136.2229,108.8181,1044635911.6216,844433740.0000
118.3399,123.1386,121.3752,123.7701,1.2598,-3.9373,-5.1971,82.1244,75.3431,49.1926,44.8841,33.5901,31.8713,52.8917,-13.8395,30.0000,90.0000,0.0000,65.0000,130.5595,106.1204,138.2124,108.0649,1035951265.7523,832842815.0000
118.6544,123.7088,121.0268,123.8571,1.1252,-4.3869,-5.5120,80.4239,82.2929,56.1798,48.6161,36.0647,32.4955,92.0754,22.6257,40.0000,0.0000,5.0000,70.0000,131.4785,105.8303,139.5527,107.8648,1030915760.7270,845444899.0000
118.4349,123.8581,119.6104,123.4841,0.4426,-5.3507,-5.7933,72.1798,88.7373,52.7981,46.2360,39.7627,33.5407,78.2310,11.9080,50.0000,10.0000,10.0000,75.0000,130.7165,106.1533,139.8937,107.8226,1040635235.3746,861162678.0000
117.9383,124.1770,118.4344,123.3348,-0.3448,-6.2487,-5.9040,52.0020,70.2414,41.8352,38.9453,43.8722,34.4378,-8.8387,-65.3807,60.0000,20.0000,15.0000,80.0000,129.5150,106.3615,140.5334,107.8206,1025520630.0198,839508420.0000
118.3370,124.6786,118.5035,123.8834,-0.7961,-6.6139,-5.8178,34.6338,57.5605,41.4816,38.7171,45.7487,34.5422,-6.2943,-64.2578,70.0000,30.0000,0.0000,85.0000,130.1832,106.4907,140.8761,108.4810,1028759950.9351,851638643.0000
118.7406,125.5882,118.6315,124.5104,-1.3450,-6.9637,-5.6187,20.8726,28.2041,34.9324,34.4340,47.5853,34.5771,-61.7786,-118.8177,80.0000,0.0000,0.0000,90.0000,130.7770,106.7041,142.2048,108.9715,1016069946.2495,836572065.0000
120.1904,126.9053,119.5890,125.5828,-1.6595,-6.9419,-5.2825,25.8088,18.1368,29.4481,30.8928,48.1065,34.1513,-109.7348,-163.4761,90.0000,0.0000,0.0000,95.0000,133.2022,107.1787,143.9126,109.8979,1019652212.2232,822589672.0000
122.1859,128.3732,121.3776,127.0609,-1.6623,-6.5299,-4.8676,42.6921,16.2770,19.3196,24.4803,46.2979,33.0002,-206.8316,-242.1847,100.0000,10.0000,0.0000,100.0000,135.3983,108.9735,144.8833,111.8632,1004916891.9648,804998434.0000
124.7075,130.1410,124.5868,129.1793,-0.9881,-5.4402,-4.4521,59.2909,43.0125,25.6429,29.4318,43.6409,31.5995,-166.1249,-181.3074,100.0000,0.0000,0.0000,100.0000,134.4972,114.9178,144.5254,115.7565,1016957017.1066,825803062.0000
126.5962,131.5348,126.5565,130.5957,-0.6599,-4.8649,-4.2050,63.5029,68.7867,34.8110,35.5372,41.8669,30.5913,-76.0011,-107.3362,70.0000,10.0000,5.0000,85.0000,136.0042,117.1882,145.4557,117.6138,1029259119.0396,845584162.0000
127.9373,132.5289,127.2180,131.3342,-0.8197,-4.8598,-4.0401,50.0293,66.0735,38.7958,37.9228,41.6974,30.1235,-25.4069,-69.9066,80.0000,0.0000,10.0000,90.0000,138.9327,116.9419,146.8691,118.1888,1043970193.7189,864056591.0000
128.7631,133.4551,127.4691,131.8865,-1.2028,-5.0379,-3.8351,35.0743,55.6486,36.4958,36.4991,42.3287,29.8688,-25.7089,-69.8413,90.0000,10.0000,0.0000,95.0000,140.3057,117.2206,148.3919,118.5183,1030026509.6113,881574288.0000
129.2814,134.4487,127.9720,132.5897,-1.5678,-5.1023,-3.5344,26.1102,28.3658,20.4027,26.9904,43.0303,29.6007,-120.6396,-151.3982,100.0000,20.0000,5.0000,100.0000,140.6018,117.9609,149.6990,119.1985,1011877530.3254,862665584.0000
130.4158,135.7103,129.7579,133.9217,-1.4311,-4.5736,-3.1425,29.2151,21.2086,22.5224,28.6736,41.6678,28.7077,-105.4213,-129.1471,90.0000,30.0000,0.0000,95.0000,139.8850,120.9466,150.0996,121.3209,1015085418.7569,881497385.0000
131.0202,136.8986,131.4573,135.1650,-1.2689,-4.0536,-2.7847,43.8300,28.7562,22.0298,28.3869,40.6698,27.9480,-194.9758,-188.5788,100.0000,0.0000,0.0000,100.0000,138.9359,123.1045,150.5032,123.2940,997471077.5568,861419773.0000
132.4358,138.1448,133.5670,136.5546,-0.8486,-3.3161,-2.4675,56.8778,37.6804,30.0555,34.5412,38.7015,26.9006,-120.5341,-128.7095,20.0000,0.0000,0.0000,60.0000,138.1132,126.7583,150.5635,125.7262,1014767483.5010,882947289.0000
133.6201,139.0784,134.6217,137.3687,-0.7693,-3.0247,-2.2553,73.5135,65.0532,34.4622,37.5580,38.3025,26.4355,-4.2785,-68.0845,30.0000,0.0000,5.0000,65.0000,140.5830,126.6573,151.3595,126.7973,1030567172.6376,900172514.0000
134.5606,139.8466,135.3164,137.9869,-0.8180,-2.8810,-2.0630,75.0527,67.8997,35.6157,38.3387,38.8661,26.2642,-70.3791,-109.9006,40.0000,0.0000,0.0000,70.0000,142.5815,126.5397,152.0562,127.6371,1018891910.5663,887477722.0000
