SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
128.3327,127.9995,127.7335,127.5642,0.3357,-0.2630,0.5987,12.2597,10.2881,40.9961,46.6815,17.1753,12.7777,-177.2765,-131.2333,100.0000,0.0000,0.0000,50.0000,126.0971,130.5682,130.7436,125.2555,415055216.3303,225937343.0000
128.7686,127.8932,128.0964,127.7183,0.5305,-0.1339,0.6644,16.4458,11.9237,45.4067,48.9782,17.9776,13.2187,-140.9052,-61.0877,0.0000,10.0000,0.0000,55.0000,126.7555,130.7816,131.0562,124.7302,414197417.4855,229778790.0000
128.7154,127.7174,128.3412,127.7944,0.6803,-0.0176,0.6979,21.3212,14.5673,49.2807,50.9100,19.8734,13.9009,-80.5547,-3.3256,10.0000,20.0000,0.0000,60.0000,126.4999,130.9309,131.4077,124.0270,416999704.2865,233167176.0000
128.6428,127.4533,128.4790,127.8021,0.7876,0.0853,0.7023,29.3195,22.8465,51.8543,52.1736,21.3119,14.4132,-37.9932,24.8593,20.0000,30.0000,5.0000,65.0000,126.2603,131.0252,131.8017,123.1050,417333513.9195,238641654.0000
128.6002,127.2283,128.5430,127.7612,0.8653,0.1843,0.6810,34.3406,26.5497,51.7259,52.1097,22.3367,14.8178,-25.2136,35.6773,30.0000,40.0000,0.0000,70.0000,126.1723,131.0282,131.8575,122.5991,417217117.6968,235033371.0000
128.7012,126.9311,128.6272,127.7188,0.9546,0.3197,0.6349,40.0348,38.5622,61.4066,56.8493,23.4754,15.2437,80.7608,94.0692,40.0000,50.0000,0.0000,75.0000,126.2702,131.1323,132.0220,121.8401,419485046.3248,238783013.0000
128.6224,126.5244,128.3422,127.4881,0.8770,0.3220,0.5550,45.7990,37.9098,57.2790,54.5991,22.6230,15.1881,14.1052,65.7375,50.0000,60.0000,5.0000,80.0000,126.3047,130.9400,131.8906,121.1582,423973491.2324,234004991.0000
128.4895,126.2068,128.2163,127.3386,0.8671,0.3926,0.4745,52.2287,43.6325,59.4043,55.6233,23.6308,15.6928,31.6394,74.8238,60.0000,70.0000,10.0000,85.0000,126.1014,130.8776,131.7209,120.6927,420539344.8185,230381809.0000
128.3424,125.8683,127.9798,127.1342,0.8040,0.4276,0.3764,52.0662,55.8547,56.2380,53.8410,24.2675,16.1137,2.7963,65.7965,0.0000,80.0000,15.0000,90.0000,125.9864,130.6985,131.4170,120.3197,421234277.8558,226490184.0000
128.1174,125.6810,127.8699,126.9931,0.7938,0.5244,0.2695,44.0141,57.1988,62.2393,56.8189,25.2368,16.6320,81.9638,104.9469,0.0000,90.0000,20.0000,95.0000,125.4460,130.7888,131.1169,120.2450,421949275.7944,230388076.0000
127.6664,125.4404,127.4894,126.7206,0.6565,0.5182,0.1384,39.2998,43.1451,67.3633,59.2860,24.9673,16.8574,203.2210,167.5798,0.0000,100.0000,25.0000,100.0000,124.6376,130.6953,130.5824,120.2984,427921065.1145,236804048.0000
127.0179,125.2260,126.8295,126.3271,0.3825,0.3736,0.0088,49.1773,31.6984,50.7340,49.8648,23.5218,16.8283,-12.4561,52.9949,0.0000,70.0000,30.0000,85.0000,123.8831,130.1526,129.8440,120.6080,424847355.4583,222148244.0000
126.7193,125.2353,126.9109,126.3128,0.4339,0.5185,-0.0846,66.3191,43.0558,54.0303,51.3670,25.3317,17.1966,3.6489,51.6380,0.0000,80.0000,35.0000,90.0000,122.9298,130.5089,129.8640,120.6066,419797388.4662,215212956.0000
126.2639,125.2265,126.8922,126.2410,0.4392,0.6534,-0.2142,80.7638,72.7776,59.0358,53.5911,28.1015,17.7449,52.7651,87.1598,10.0000,90.0000,40.0000,95.0000,121.7008,130.8271,129.8423,120.6106,423973031.6984,220309697.0000
125.8564,125.2039,126.6981,126.0805,0.3610,0.7385,-0.3775,85.4849,83.1238,69.6489,57.9470,30.0925,18.5622,93.8572,120.2245,0.0000,100.0000,45.0000,100.0000,121.1760,130.5367,129.7740,120.6338,421953214.2029,223778514.0000
125.1609,125.1724,126.1479,125.7548,0.1125,0.6747,-0.5622,87.8977,86.3901,69.4625,57.8241,29.7108,19.1781,122.6378,125.6225,0.0000,100.0000,50.0000,0.0000,120.5938,129.7280,129.6403,120.7045,424500913.5606,226846152.0000
124.4264,125.1928,125.4871,125.4005,-0.2008,0.5300,-0.7308,90.7936,86.9409,63.6313,54.1311,29.4221,19.8675,117.6177,85.4210,10.0000,100.0000,55.0000,0.0000,120.3023,128.5506,129.7356,120.6500,423556476.2688,223726647.0000
123.9241,125.3089,125.0222,125.1711,-0.4409,0.4225,-0.8634,88.9817,90.3620,65.3084,54.8125,29.6704,20.7672,157.3495,73.3027,20.0000,100.0000,60.0000,5.0000,120.2606,127.5876,130.1953,120.4224,424055670.3981,220200082.0000
123.3943,125.3921,124.4026,124.8933,-0.7643,0.2046,-0.9690,82.8451,95.0780,58.5372,50.7590,30.4980,21.8405,193.2875,40.5428,30.0000,100.0000,65.0000,10.0000,120.7379,126.0507,130.4981,120.2862,425276802.8302,216423091.0000
123.2445,125.4763,123.9979,124.7532,-1.0046,0.0155,-1.0201,70.4193,81.5051,52.4740,47.5105,32.2618,22.7238,157.9137,-7.0815,40.0000,0.0000,70.0000,15.0000,121.1294,125.3597,130.6887,120.2639,422517515.4152,212518439.0000
123.2144,125.6429,123.7591,124.7196,-1.1794,-0.1554,-1.0240,63.0937,71.9523,45.6513,44.1731,35.3907,23.1020,74.4079,-42.4694,50.0000,0.0000,75.0000,20.0000,121.1980,125.2309,131.0038,120.2820,421119853.2110,209608013.0000
123.4341,125.8028,123.7115,124.7982,-1.2734,-0.2883,-0.9852,52.1625,57.8005,42.2836,42.6075,36.5406,22.9685,-12.9327,-71.2670,60.0000,10.0000,80.0000,25.0000,120.7623,126.1060,131.1458,120.4598,417375123.2110,205863283.0000
123.7513,125.9654,123.7634,124.9372,-1.3245,-0.4113,-0.9131,40.9791,59.5284,34.6718,39.2246,36.9512,22.6448,-48.9074,-94.0763,70.0000,20.0000,85.0000,30.0000,120.4543,127.0484,131.2124,120.7183,418838168.7130,207826515.0000
124.1890,126.1417,124.0573,125.1999,-1.2648,-0.4545,-0.8103,23.5275,39.1586,40.4592,42.0631,36.0796,22.0308,-29.8134,-84.2417,80.0000,0.0000,90.0000,35.0000,120.5588,127.8192,131.1340,121.1493,416646418.9112,204420873.0000
124.5513,126.2307,124.1389,125.3589,-1.2974,-0.6007,-0.6967,14.2928,24.2505,27.6661,36.9609,36.2669,21.6640,-64.8877,-112.6804,90.0000,0.0000,95.0000,40.0000,120.4943,128.6084,131.1071,121.3543,420014009.7020,208174557.0000
125.1839,126.3680,124.5654,125.6893,-1.1704,-0.6239,-0.5465,9.6086,7.1736,23.1924,35.3313,34.8412,20.9604,-117.0778,-163.2846,100.0000,0.0000,100.0000,45.0000,120.8176,129.5502,130.9294,121.8067,417236932.8892,203650891.0000
125.9592,126.5616,125.1852,126.1012,-0.9462,-0.5557,-0.3905,10.2435,11.4542,25.7113,36.9274,31.5931,19.9146,-122.3645,-161.1310,90.0000,0.0000,95.0000,50.0000,121.5357,130.3826,130.6290,122.4943,421229003.5997,207748479.0000
126.6936,126.6449,125.7694,126.4744,-0.7257,-0.4741,-0.2516,10.3013,10.1979,25.2964,36.7732,28.4509,18.9681,-158.5539,-174.0294,100.0000,10.0000,100.0000,55.0000,122.3356,131.0516,130.4399,122.8499,421283470.1139,203609024.0000
127.3900,126.8744,126.4933,126.8915,-0.4291,-0.2960,-0.1330,13.1715,9.0782,33.7878,41.6037,24.9595,17.9718,-125.3667,-115.4841,100.0000,20.0000,10.0000,60.0000,123.7633,131.0167,130.1632,123.5855,425920636.8529,212546109.0000
127.7081,126.9705,126.8859,127.1193,-0.2698,-0.2108,-0.0590,20.7957,11.6278,33.9932,41.7078,22.7208,17.3991,-149.0269,-109.4868,100.0000,30.0000,15.0000,65.0000,124.5429,130.8732,130.1117,123.8293,426095792.5195,206532431.0000
128.0713,127.0879,127.3559,127.3665,-0.0672,-0.0608,-0.0063,28.1623,18.8084,41.0985,45.0950,20.2741,16.8067,-129.1148,-50.5615,100.0000,40.0000,20.0000,70.0000,125.5746,130.5680,130.0626,124.1132,428569751.6100,210420081.0000
128.1714,127.2026,127.6192,127.4924,0.0500,0.0411,0.0089,36.7203,31.9507,43.9224,46.3162,18.9924,16.5244,-120.4598,-30.5096,100.0000,50.0000,25.0000,75.0000,125.9192,130.4236,130.2039,124.2013,431205278.3328,213749998.0000
128.1794,127.2792,127.8347,127.5811,0.1500,0.1514,-0.0014,45.2784,33.7279,44.8993,46.7393,18.1560,16.3517,-94.3117,-16.5935,0.0000,60.0000,30.0000,80.0000,125.9483,130.4104,130.2983,124.2602,429475499.2401,217237013.0000
128.0943,127.3169,128.0608,127.6615,0.2584,0.2977,-0.0393,59.3171,44.4824,47.7146,47.9663,17.4322,16.2133,-26.6272,22.2805,0.0000,70.0000,35.0000,85.0000,125.6115,130.5772,130.3308,124.3030,425437580.5492,221523419.0000
127.9101,127.3200,128.2268,127.6981,0.3425,0.4562,-0.1137,72.5214,57.6249,55.4865,51.1312,17.2271,16.1938,33.2721,68.7200,0.0000,80.0000,40.0000,90.0000,124.9881,130.8320,130.3340,124.3060,417145582.0900,212407371.0000
127.5521,127.2394,128.1560,127.6089,0.3194,0.5472,-0.2277,80.2286,75.8441,62.8433,53.8255,18.7063,16.5027,79.6805,125.2994,10.0000,90.0000,45.0000,95.0000,124.1860,130.9183,130.2038,124.2749,420084731.7255,215733714.0000
127.1641,127.0941,127.8509,127.4068,0.1852,0.5497,-0.3645,83.9428,84.0953,65.8150,54.8647,19.5278,17.1127,112.2913,159.6213,0.0000,100.0000,50.0000,100.0000,123.9059,130.4223,129.8746,124.3135,422351766.8411,218701894.0000
126.5962,126.9842,127.3954,127.1443,-0.0266,0.4753,-0.5019,84.8898,80.7465,64.0673,53.8983,19.7351,17.8658,131.8767,165.7057,10.0000,100.0000,55.0000,100.0000,123.4668,129.7255,129.4705,124.4979,423525329.0622,216061379.0000
126.3587,126.8708,126.9331,126.8989,-0.2534,0.3674,-0.6208,89.3959,86.9867,56.7249,50.1601,20.0900,18.6285,121.0153,120.4112,20.0000,90.0000,60.0000,95.0000,123.8382,128.8792,129.0842,124.6575,424526427.1236,212801393.0000
126.2329,126.8106,126.7166,126.7927,-0.3794,0.3332,-0.7126,85.1753,86.9361,60.2293,51.4131,21.6222,19.1632,153.8398,137.8886,30.0000,100.0000,65.0000,100.0000,123.9169,128.5489,128.9728,124.6483,420782984.0940,207590925.0000
126.1045,126.6489,126.3417,126.6231,-0.5853,0.2106,-0.7959,74.0572,94.2648,53.8618,48.3720,22.5291,19.8586,90.6838,49.5350,40.0000,0.0000,70.0000,50.0000,124.1738,128.0351,128.7940,124.5037,423002193.3861,203274441.0000
126.2338,126.5148,126.1572,126.5654,-0.7142,0.1343,-0.8485,55.8370,74.3250,51.3396,47.2435,23.9051,20.0233,28.2002,7.2120,50.0000,10.0000,75.0000,55.0000,123.9026,128.5650,128.8401,124.1895,419836633.0143,200054302.0000
126.3791,126.4283,126.0301,126.5481,-0.8232,0.0589,-0.8821,41.7026,53.5819,46.8412,45.2896,24.3791,19.9987,-29.8901,-36.2974,60.0000,20.0000,0.0000,60.0000,123.7772,128.9810,128.8423,124.0142,419073089.9732,197218285.0000
126.5395,126.2764,126.0441,126.6093,-0.8728,0.0240,-0.8968,34.0383,39.6041,43.7962,44.0067,23.2578,19.6841,-73.4491,-65.7727,70.0000,30.0000,0.0000,65.0000,123.8623,129.2167,129.1295,123.4234,416834971.1759,194183028.0000
126.7299,126.1328,126.1715,126.7291,-0.8729,0.0300,-0.9029,28.8985,31.9219,40.6836,42.7077,21.3819,19.2472,-121.2999,-73.7701,80.0000,40.0000,5.0000,70.0000,124.1136,129.3463,129.3938,122.8717,418605640.6864,190325498.0000
126.9266,126.1094,126.4394,126.9147,-0.8089,0.1015,-0.9103,29.3070,30.5890,43.6206,44.0182,19.2436,18.7781,-114.8372,-34.0709,90.0000,50.0000,10.0000,75.0000,124.5894,129.2638,129.4100,122.8088,423417866.5021,197155754.0000
127.0241,126.1133,126.6152,127.0480,-0.7849,0.1508,-0.9357,34.7026,24.1846,34.7574,40.3843,17.4413,18.4158,-241.1341,-89.3233,100.0000,60.0000,15.0000,80.0000,124.8315,129.2167,129.4119,122.8147,422138234.0010,192037224.0000
127.3723,126.2538,127.1471,127.3455,-0.5976,0.3759,-0.9734,47.5564,33.1474,48.6530,46.1262,15.1105,17.9742,-77.1346,27.9232,20.0000,70.0000,20.0000,85.0000,126.2034,128.5411,129.4561,123.0515,423255712.0146,196574862.0000
127.3829,126.2810,127.1573,127.3712,-0.6430,0.4244,-1.0674,58.2394,46.7759,45.5804,44.9596,15.5044,18.1038,-95.2758,21.7068,30.0000,80.0000,25.0000,90.0000,126.2222,128.5436,129.5206,123.0413,426576180.9327,201489156.0000
127.3882,126.3544,127.2702,127.4472,-0.6456,0.5279,-1.1735,65.2115,62.7459,48.2827,45.9418,15.8059,18.2154,-24.4848,40.1368,0.0000,90.0000,30.0000,95.0000,126.2406,128.5358,129.6893,123.0195,424999005.9587,204887857.0000
127.1933,126.3128,127.3038,127.4818,-0.6874,0.6181,-1.3055,66.3442,65.1964,57.0063,48.8493,16.7401,18.4360,130.0502,99.4610,0.0000,100.0000,35.0000,100.0000,125.4313,128.9553,129.6293,122.9964,421709410.4536,208347604.0000
126.7958,126.2223,127.0456,127.3782,-0.8678,0.5922,-1.4600,68.1002,67.6922,55.4823,48.1936,17.4681,18.9753,121.5894,104.5859,10.0000,100.0000,40.0000,100.0000,124.6169,128.9747,129.3944,123.0501,423650827.4555,210631624.0000
126.4774,126.1372,126.7931,127.2936,-1.0566,0.5515,-1.6080,70.4240,66.1440,52.1937,46.7964,18.4599,19.5042,58.1892,55.5056,0.0000,90.0000,45.0000,0.0000,124.2716,128.6832,129.1832,123.0911,423097429.3099,207736926.0000
126.0134,126.0905,126.6203,127.2644,-1.2199,0.5260,-1.7459,73.9195,70.4644,51.1584,46.3582,20.1609,19.7930,74.3234,64.2983,0.0000,100.0000,50.0000,0.0000,123.0879,128.9389,129.0753,123.1057,425271457.8498,210419169.0000
125.5356,126.1460,126.4524,127.2527,-1.3908,0.4865,-1.8774,79.7887,74.6635,48.8945,45.3871,22.0508,20.0970,77.4344,47.4372,10.0000,80.0000,55.0000,0.0000,122.1340,128.9371,129.2628,123.0293,425182791.3974,213566828.0000
125.2922,126.2955,126.3456,127.2864,-1.5437,0.4554,-1.9990,85.2548,76.6307,47.3573,44.7216,23.9755,20.3800,58.4324,-2.2957,20.0000,90.0000,60.0000,0.0000,121.9782,128.6061,129.8105,122.7806,423454431.9421,210398169.0000
125.2025,126.9097,126.2841,127.3562,-1.6847,0.4282,-2.1129,87.7740,88.0720,52.2918,46.6021,24.9705,20.4387,118.9675,5.0036,30.0000,0.0000,65.0000,5.0000,121.9905,128.4145,133.4387,120.3807,421275968.1214,214487566.0000
125.1353,127.4330,125.9686,127.3197,-1.9502,0.2697,-2.2199,82.7525,91.0619,50.1458,45.6047,27.1691,20.6968,106.2501,-16.9889,40.0000,10.0000,70.0000,10.0000,122.1129,128.1577,135.6039,119.2621,423441887.4292,211271504.0000
125.1791,127.9040,125.6933,127.3315,-2.2103,0.0771,-2.2873,72.5609,84.1883,48.0032,44.6042,29.3362,20.9088,78.1207,-29.4874,50.0000,20.0000,75.0000,15.0000,122.0280,128.3302,137.0020,118.8060,423804859.9112,214344671.0000
125.3206,128.4335,125.4690,127.3977,-2.4586,-0.1520,-2.3066,60.7642,73.0074,41.0871,41.5016,31.2338,21.0198,-10.5024,-57.3463,60.0000,30.0000,80.0000,20.0000,121.8026,128.8387,138.3832,118.4839,420586425.7325,210618063.0000
125.4323,128.9175,125.5355,127.6322,-2.5837,-0.3151,-2.2686,46.2848,60.4872,37.7855,40.0885,32.0070,20.8507,-60.6008,-74.2544,70.0000,40.0000,85.0000,25.0000,121.8699,128.9948,139.1233,118.7117,418367875.8709,206422110.0000
125.6488,129.4735,125.7678,127.9629,-2.6367,-0.4469,-2.1898,34.3700,48.7982,39.2671,40.7887,31.6833,20.4316,-51.2184,-71.4925,80.0000,50.0000,90.0000,30.0000,122.0786,129.2190,139.8640,119.0830,416775654.3765,211791229.0000
125.7969,129.8722,125.9387,128.2750,-2.7177,-0.6396,-2.0781,26.1351,29.5690,29.0847,36.5015,31.6347,20.0620,-88.4908,-84.3623,90.0000,0.0000,95.0000,35.0000,122.2240,129.3698,140.1567,119.5877,417907585.7318,215448238.0000
126.1676,130.2780,126.6072,128.8375,-2.5710,-0.6528,-1.9182,31.6173,24.7426,27.3189,35.7904,31.5806,19.6730,-199.0382,-112.8320,100.0000,0.0000,100.0000,40.0000,123.1325,129.2026,140.0631,120.4928,414457236.2731,211046068.0000
126.7565,130.8668,127.4983,129.4944,-2.3125,-0.5575,-1.7550,41.8735,24.0935,31.3282,38.1056,29.3790,18.8125,-200.5188,-101.2172,100.0000,0.0000,100.0000,45.0000,124.5481,128.9648,140.1362,121.5974,410472517.3046,216064660.0000
127.2989,131.1026,128.1648,130.0202,-2.1424,-0.5268,-1.6156,53.4448,46.0158,34.2466,39.6787,27.7712,18.1423,-113.6621,-93.9974,100.0000,0.0000,100.0000,50.0000,124.9170,129.6808,139.9421,122.2631,414231748.1510,221259577.0000
128.6169,131.3142,128.7068,130.4722,-2.0192,-0.5352,-1.4839,51.2526,55.5112,37.6017,41.4071,26.6029,17.5982,-50.7782,-84.0678,70.0000,10.0000,85.0000,55.0000,121.4320,135.8018,139.8252,122.8032,409912765.2974,216826184.0000
129.7307,131.4663,129.0790,130.8344,-1.9654,-0.6153,-1.3501,39.3445,58.8073,39.2266,42.2281,26.0238,17.2039,-43.7119,-81.4833,80.0000,20.0000,90.0000,60.0000,120.6666,138.7948,139.7720,123.1605,414328298.2974,221241717.0000
130.6289,131.7037,129.3977,131.1701,-1.9307,-0.7344,-1.1963,22.5985,39.4394,40.4399,42.8507,25.7319,16.8741,-46.9235,-85.6114,90.0000,30.0000,95.0000,65.0000,120.8199,140.4379,139.8285,123.5790,414227496.9738,224447199.0000
131.5464,131.9530,129.6820,131.4914,-1.9065,-0.8937,-1.0127,11.4421,19.7868,33.2479,39.5749,25.6713,16.5919,-69.8940,-119.5741,100.0000,40.0000,100.0000,70.0000,121.1496,141.9432,139.9270,123.9791,414668787.8756,220181387.0000
132.4026,132.2620,130.4365,132.0392,-1.6613,-0.8720,-0.7893,6.3031,8.5693,33.9902,40.0128,24.8148,16.1149,-80.7570,-132.4947,90.0000,50.0000,95.0000,75.0000,122.4801,142.3252,139.8008,124.7232,410286789.6308,212856733.0000
133.2982,132.5139,131.2769,132.6060,-1.3618,-0.7905,-0.5713,14.2751,5.9702,33.3525,39.7110,24.0308,15.6588,-108.4929,-165.0539,100.0000,60.0000,100.0000,80.0000,124.0165,142.5799,139.6101,125.4177,411546969.3982,217773209.0000
133.9476,132.6984,132.3430,133.2509,-0.9417,-0.5681,-0.3737,30.6769,4.3698,33.6156,39.8825,22.1406,14.9361,-139.5156,-172.1442,100.0000,70.0000,100.0000,85.0000,125.8291,142.0660,139.3344,126.0623,406883568.3281,212457584.0000
134.3883,133.0265,133.6109,133.9471,-0.4080,-0.1764,-0.2316,54.5663,32.4853,36.6666,41.8979,20.0960,14.1929,-137.5437,-145.4671,100.0000,80.0000,100.0000,90.0000,127.5236,141.2531,139.0523,127.0008,413285858.2811,220723227.0000
134.9772,133.4340,134.7497,134.5219,0.0909,0.2785,-0.1876,69.5043,55.1758,39.1524,43.5218,18.4732,13.6186,-137.7619,-103.4201,0.0000,90.0000,50.0000,95.0000,129.3377,140.6168,139.2760,127.5921,414628330.9007,228809283.0000
134.9063,133.7421,135.8222,135.0060,0.5801,0.8372,-0.2572,77.6946,76.0379,63.2866,56.5314,17.2056,13.1831,138.3760,170.0138,10.0000,100.0000,55.0000,100.0000,129.0024,140.8101,139.4595,128.0247,430066182.2623,249190978.0000
134.0115,133.6518,135.1370,134.5955,0.2814,0.7479,-0.4665,81.1900,77.2992,61.5379,55.4957,16.9073,13.6246,106.7843,120.4730,20.0000,90.0000,60.0000,0.0000,128.0915,139.9316,139.0905,128.2131,426234701.0151,238983444.0000
133.2018,133.7381,134.4630,134.2192,-0.0290,0.6245,-0.6534,82.0191,79.7468,57.7425,53.2799,18.5066,14.0950,104.3090,85.1264,30.0000,100.0000,65.0000,5.0000,127.5702,138.8334,139.5057,127.9705,429168277.6496,234796689.0000
132.7785,133.8525,133.9821,133.9657,-0.2677,0.5419,-0.8096,77.5136,86.5241,60.0453,54.3908,20.2836,14.5902,160.6650,92.9466,40.0000,100.0000,70.0000,10.0000,127.6244,137.9327,139.9272,127.7777,431264220.0003,238853747.0000
132.3597,133.8994,133.2462,133.6155,-0.6362,0.3088,-0.9450,70.8944,79.7865,53.9819,50.8143,21.7001,15.2342,108.6636,17.8465,50.0000,90.0000,75.0000,0.0000,128.1463,136.5730,140.0929,127.7058,430067974.3011,233214303.0000
132.1213,134.1154,132.8902,133.4857,-0.8485,0.1738,-1.0222,69.2841,66.2301,56.3833,52.0228,22.6070,15.3276,169.3277,23.1566,60.0000,100.0000,80.0000,5.0000,128.2416,136.0010,140.7143,127.5164,428223273.5943,236520842.0000
131.7296,134.2959,132.2856,133.2620,-1.1846,-0.1189,-1.0657,70.1732,66.6667,49.3703,47.9545,24.1820,15.5573,60.2604,-35.4939,70.0000,80.0000,85.0000,10.0000,128.6247,134.8345,141.2373,127.3545,429442134.4824,232564890.0000
131.4492,134.5395,132.1328,133.2924,-1.3279,-0.2919,-1.0360,63.9590,74.9557,43.3820,44.6985,24.3120,15.4191,-28.8537,-72.5127,80.0000,0.0000,90.0000,15.0000,128.3376,134.5607,141.6187,127.4603,430983724.0588,228151712.0000
131.6647,134.7818,132.3746,133.5289,-1.2951,-0.3322,-0.9630,53.0081,68.8973,53.1555,49.8121,23.8231,15.1298,120.8751,-24.8438,90.0000,0.0000,95.0000,20.0000,128.4001,134.9294,141.6958,127.8678,432940948.4701,231824631.0000
131.8908,134.8427,131.9300,133.4399,-1.5735,-0.6936,-0.8799,48.0459,48.0241,31.6860,39.6449,25.5560,15.3802,-14.1723,-69.6093,100.0000,10.0000,100.0000,25.0000,127.7194,136.0623,141.7628,127.9226,433344162.1385,235010019.0000
132.5779,135.1805,132.5336,133.8847,-1.3805,-0.6739,-0.7065,51.0880,42.1030,33.6915,40.7774,27.1016,15.5553,-121.4948,-126.6131,100.0000,0.0000,100.0000,30.0000,128.1418,137.0140,141.6108,128.7503,429018058.2179,230204758.0000
133.2921,135.4193,133.1058,134.2980,-1.1898,-0.6518,-0.5380,53.0760,54.0105,33.9876,40.9474,25.3350,14.9992,-92.5291,-129.5471,100.0000,0.0000,100.0000,35.0000,128.4883,138.0958,141.3948,129.4439,428405362.5126,234340454.0000
134.2744,135.5705,133.7799,134.7428,-0.9407,-0.5656,-0.3751,44.8469,57.1506,40.5213,44.5425,23.4326,14.4312,-43.1758,-86.9754,60.0000,10.0000,80.0000,40.0000,128.5723,139.9766,141.1362,130.0049,430142984.0172,239490889.0000
134.9264,135.6454,134.0877,134.9900,-0.8456,-0.6119,-0.2337,31.7951,48.0669,42.7838,45.7078,22.6788,14.2052,-54.4181,-94.0667,70.0000,20.0000,85.0000,45.0000,128.7609,141.0919,141.0768,130.2141,427842726.8961,236070930.0000
135.4391,135.8168,134.3062,135.1884,-0.7842,-0.7035,-0.0807,18.5408,29.3233,40.0696,44.4639,22.3230,14.0889,-70.3420,-110.9717,80.0000,0.0000,90.0000,50.0000,129.1143,141.7638,141.1316,130.5019,429163552.5086,232406104.0000
136.1094,136.0520,134.7154,135.4751,-0.6292,-0.7244,0.0952,12.7032,17.9952,36.8179,42.9674,21.9277,13.9665,-96.4767,-134.5198,90.0000,10.0000,95.0000,55.0000,129.7667,142.4522,141.1653,130.9387,431433713.3534,236217098.0000
136.8622,136.2812,135.3869,135.8732,-0.3437,-0.6200,0.2763,12.3082,8.3041,30.0652,39.9267,20.3513,13.5934,-189.1772,-244.2884,100.0000,20.0000,100.0000,60.0000,131.0280,142.6964,140.9872,131.5752,428088139.1512,232178512.0000
137.6299,136.5235,136.5465,136.4736,0.1809,-0.2504,0.4312,19.2256,11.8103,37.1759,44.3983,17.5427,12.9779,-199.3074,-166.6971,100.0000,30.0000,30.0000,65.0000,133.8686,141.3911,140.3654,132.6816,431716681.2559,236567527.0000
137.8989,136.5581,137.2899,136.8181,0.5391,0.0453,0.4938,28.7991,16.8101,48.9903,50.4837,15.9466,12.7984,-90.0829,-12.7660,0.0000,40.0000,35.0000,70.0000,135.2118,140.5859,140.2906,132.8256,436078320.9401,241184898.0000
137.7946,136.4696,137.4352,136.8373,0.6388,0.1563,0.4825,39.7529,29.0565,46.5325,49.4253,16.7941,13.2568,-120.5977,-26.0115,10.0000,50.0000,40.0000,75.0000,134.8509,140.7383,140.2738,132.6655,437130125.4571,237944203.0000
137.7832,136.4074,137.7355,136.9166,0.8129,0.3695,0.4434,47.1278,40.5306,50.5703,51.3450,17.4717,13.6860,-40.5444,30.8165,0.0000,60.0000,45.0000,80.0000,134.8124,140.7540,140.2749,132.5399,438464779.5130,242241138.0000
137.5466,136.3741,137.8766,136.8972,0.9198,0.5687,0.3511,55.1106,49.6716,64.4012,57.1432,19.1447,14.3442,98.3529,136.6870,0.0000,70.0000,50.0000,85.0000,134.0633,141.0299,140.2286,132.5196,441046472.2790,247656396.0000
136.8666,136.1138,137.4278,136.5815,0.7582,0.5494,0.2089,65.8291,51.1813,61.0336,55.4658,18.3105,14.5322,78.0186,124.6127,10.0000,80.0000,0.0000,90.0000,132.8666,140.8665,139.6737,132.5540,445017422.4462,239209102.0000
136.3645,135.7405,137.0974,136.3359,0.6409,0.5694,0.0715,75.3901,64.4788,58.5776,54.2819,17.9162,14.8569,60.8243,100.0447,20.0000,90.0000,0.0000,95.0000,132.2596,140.4693,139.6005,131.8805,445795174.6249,235348623.0000
