SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Upper Band-20-20,Real Lower Band-20-20,Chaikin A/D,OBV
104.0889,104.2380,104.0698,103.7203,-0.1636,0.6712,0.8347,78.5712,53.0539,56.9522,58.0643,17.6185,20.6337,67.7722,44.5265,70.0000,40.0000,15.0000,40.0000,105.9946,102.1833,106.4182,102.0577,394251877.7677,231025000.0000
104.0153,104.2654,103.8867,103.5968,-0.2393,0.6363,0.8756,49.8288,34.6219,56.2483,57.6954,17.6158,20.8200,81.2012,43.0914,80.0000,50.0000,20.0000,45.0000,105.8464,102.1843,106.4914,102.0395,392098172.8693,227314400.0000
103.7823,104.2060,103.6951,103.4755,-0.3382,0.5972,0.9355,30.7616,34.7910,53.6205,56.2891,17.5450,20.9994,39.5140,3.0592,0.0000,60.0000,25.0000,50.0000,105.7672,101.7974,106.4406,101.9714,391370082.5454,221940400.0000
103.6257,104.1625,103.5843,103.3999,-0.4248,0.5953,1.0200,23.2752,43.1125,41.5066,50.2726,18.1220,21.3548,-101.4337,-137.7251,10.0000,70.0000,30.0000,55.0000,105.7011,101.5503,106.4300,101.8950,390611993.6591,215117600.0000
103.7830,104.2068,103.9219,103.5404,-0.3254,0.8008,1.1262,50.3362,60.6916,46.8445,53.6748,18.8585,22.3435,-74.4153,-94.9349,20.0000,80.0000,35.0000,0.0000,105.5814,101.9846,106.3393,102.0742,396419950.4213,222792400.0000
103.8443,104.2095,104.1052,103.5871,-0.2611,0.9465,1.2076,55.7260,70.1541,51.0149,56.2281,19.9057,23.3185,28.2441,-0.6571,30.0000,90.0000,40.0000,0.0000,105.5859,102.1028,106.3365,102.0825,395003091.8945,227832700.0000
103.9547,104.0788,104.1674,103.5620,-0.2285,1.0444,1.2729,76.0124,80.5949,60.1252,61.4823,20.6978,23.6791,106.9849,63.3284,40.0000,0.0000,45.0000,0.0000,105.8135,102.0960,106.5735,101.5841,396290369.9285,229914000.0000
104.0081,103.8983,103.9371,103.3892,-0.3161,1.0139,1.3300,78.7238,75.1311,48.7926,56.1184,21.2348,23.9716,-49.1216,-20.9190,50.0000,0.0000,50.0000,0.0000,106.0308,101.9855,106.5584,101.2381,393760302.7522,225039900.0000
104.2217,103.7853,104.0773,103.3980,-0.2556,1.1534,1.4090,87.0485,60.5511,62.1511,63.1373,23.1881,24.7740,27.2566,45.9180,60.0000,10.0000,55.0000,5.0000,106.3510,102.0924,106.7147,100.8559,394799007.2998,229610200.0000
104.2989,103.5628,103.8944,103.2398,-0.3205,1.1524,1.4729,59.6208,36.4633,60.6598,62.4509,24.5076,25.1867,17.1791,51.6564,70.0000,20.0000,60.0000,10.0000,106.5721,102.0257,106.7813,100.3443,391227909.4390,225879500.0000
104.3870,103.3464,103.7252,103.0908,-0.3938,1.1592,1.5530,34.9838,20.6909,57.6090,61.0528,25.3380,25.4628,-28.8579,31.4722,80.0000,30.0000,65.0000,0.0000,106.7741,101.9999,106.8142,99.8787,388424906.4949,220863600.0000
104.5155,103.1607,103.6292,102.9785,-0.4496,1.2018,1.6515,14.7853,16.5603,43.9445,55.5624,26.6321,25.8414,-143.2338,-28.6647,90.0000,40.0000,70.0000,0.0000,106.9766,102.0544,106.8270,99.4945,386571568.9951,216627400.0000
104.6297,103.0347,103.8982,103.0374,-0.3481,1.4158,1.7639,12.3035,26.1610,45.5340,56.4724,27.8856,26.9271,-146.3745,-11.9443,100.0000,50.0000,75.0000,0.0000,106.7769,102.4825,106.9586,99.1107,386484552.6284,221413300.0000
104.6993,102.8608,104.1805,103.0805,-0.2040,1.6469,1.8509,22.5921,43.8707,54.0247,61.0590,29.2785,28.0700,-68.3610,37.7541,0.0000,60.0000,80.0000,5.0000,106.6152,102.7835,107.1341,98.5875,386715174.4467,227755400.0000
104.6305,102.8088,104.3011,103.0219,-0.0867,1.8152,1.9019,43.5874,63.4418,54.6802,61.3974,31.4617,28.5141,-28.1463,53.5111,0.0000,70.0000,85.0000,10.0000,106.7340,102.5270,107.0683,98.5493,388629024.4449,231583100.0000
104.5747,102.6896,104.4324,102.9494,0.0726,1.9962,1.9236,65.4325,79.1381,67.0543,67.3936,33.4381,28.8698,5.9359,70.0609,0.0000,80.0000,90.0000,15.0000,106.7992,102.3501,106.9749,98.4044,392550628.0497,236314600.0000
104.2029,102.5253,104.3219,102.7410,0.1686,2.0740,1.9054,81.3056,90.2541,77.5173,71.8090,35.9513,29.3123,77.1162,120.6908,0.0000,90.0000,95.0000,20.0000,107.1809,101.2249,106.7051,98.3454,388107873.6299,241066800.0000
103.7884,102.2800,104.0073,102.4255,0.1977,2.0609,1.8633,90.6761,94.9717,76.2989,71.1517,34.6090,28.8087,99.6978,143.2513,0.0000,100.0000,100.0000,25.0000,106.9451,100.6317,106.2474,98.3125,385076011.5609,235894800.0000
103.3489,102.0308,103.6885,102.1081,0.2305,2.0444,1.8138,98.7807,94.8969,79.3185,72.4034,33.1176,28.2786,112.5069,156.9903,10.0000,100.0000,100.0000,30.0000,106.6814,100.0164,105.7933,98.2682,387716289.4566,241595400.0000
102.8267,101.7632,103.2476,101.7328,0.2138,1.9700,1.7562,95.4582,90.3890,78.8736,72.1280,32.1985,27.9168,130.0006,181.5018,20.0000,100.0000,100.0000,35.0000,106.1756,99.4778,105.1986,98.3277,384061347.3520,237135700.0000
102.3059,101.4733,102.7391,101.3325,0.1575,1.8602,1.7028,90.4517,87.5747,78.5901,71.9461,31.4220,27.5995,146.5756,209.9547,0.0000,100.0000,100.0000,40.0000,105.4188,99.1930,104.5455,98.4011,379144845.7646,232139900.0000
101.8059,101.1835,102.1382,100.8998,0.0393,1.7026,1.6634,85.2571,84.6000,71.7006,67.9391,30.6285,27.2839,95.3834,147.2712,0.0000,90.0000,95.0000,45.0000,104.2842,99.3276,103.7562,98.6107,372833261.2573,225517400.0000
101.4396,100.9561,101.8221,100.6197,0.0148,1.6684,1.6536,87.0154,83.4202,70.6292,67.3816,31.9454,27.4906,145.2614,183.6489,0.0000,100.0000,100.0000,0.0000,103.8542,99.0249,103.4508,98.4615,369293575.4637,220335300.0000
101.0222,100.7342,101.4884,100.3351,-0.0254,1.6245,1.6499,81.5274,78.6484,68.9628,66.5099,31.4097,27.2459,160.7184,165.4571,10.0000,100.0000,100.0000,0.0000,103.4326,98.6118,103.1349,98.3334,372717111.4654,215708900.0000
100.9870,100.4443,101.1635,100.0598,-0.0734,1.5828,1.6562,81.7179,75.5402,70.9125,67.4317,31.2376,27.0919,154.1309,151.5807,20.0000,100.0000,100.0000,5.0000,103.2918,98.6823,103.0920,97.7967,372541608.3687,221383500.0000
100.8046,100.1584,100.7218,99.7344,-0.1884,1.4862,1.6746,72.6998,68.2299,61.4547,62.6951,31.2872,26.9892,62.6439,83.7872,30.0000,20.0000,60.0000,0.0000,102.6352,98.9740,102.8099,97.5069,366179674.5207,212944200.0000
100.8477,99.9156,100.6129,99.5788,-0.1829,1.5387,1.7217,72.2028,62.1271,65.2000,64.4429,33.6313,27.3961,32.8954,70.3662,40.0000,30.0000,65.0000,5.0000,102.7341,98.9613,102.9921,96.8392,368221839.2298,218425800.0000
100.7715,99.7019,100.3952,99.3669,-0.2228,1.5446,1.7674,59.7870,52.9270,62.2292,63.0393,36.7573,27.9300,13.6228,65.4517,50.0000,40.0000,70.0000,10.0000,102.5918,98.9512,102.8750,96.5289,362460929.8908,211960500.0000
100.7126,99.4944,100.2504,99.1901,-0.2378,1.5853,1.8231,54.3917,44.9868,58.7697,61.4609,40.2306,28.4921,16.4279,68.8484,60.0000,50.0000,75.0000,0.0000,102.5316,98.8936,102.8276,96.1611,360750569.3723,204633400.0000
100.6997,99.3079,100.2060,99.0574,-0.2077,1.6748,1.8826,44.6024,43.9951,58.0616,61.1380,42.1407,28.5787,-4.6541,61.4212,70.0000,60.0000,80.0000,0.0000,102.5278,98.8716,102.8187,95.7972,365436795.7875,199763400.0000
100.6408,99.1083,100.1788,98.9236,-0.1573,1.7771,1.9345,35.9663,50.2005,58.9188,61.5995,44.9664,28.8282,-20.3369,54.9568,80.0000,70.0000,85.0000,0.0000,102.5491,98.7325,102.8131,95.4034,368205486.4867,203868700.0000
100.5611,98.8152,100.1200,98.7636,-0.1036,1.8702,1.9738,51.4167,68.0611,56.1516,60.2453,48.3884,29.1544,-43.3824,45.3688,90.0000,80.0000,90.0000,5.0000,102.5602,98.5619,102.9533,94.6771,365913465.4381,197647500.0000
100.4727,98.5817,100.1695,98.6443,0.0176,2.0174,1.9997,63.2184,78.1239,52.1850,58.3353,52.8588,29.6495,-83.8204,25.1310,0.0000,90.0000,95.0000,0.0000,102.6514,98.2940,102.9686,94.1948,365354632.1029,190702000.0000
100.4461,98.3644,100.3960,98.5910,0.2566,2.2519,1.9953,89.5481,86.7777,83.5981,73.9036,58.4075,30.3026,133.3680,130.1363,0.0000,100.0000,100.0000,0.0000,102.6941,98.1982,103.0383,93.6906,365247366.1932,204861100.0000
99.9016,97.9679,99.9067,98.1692,0.2363,2.1675,1.9312,81.6052,85.8405,79.5034,71.2123,56.9302,29.1294,110.0983,121.9534,10.0000,100.0000,100.0000,0.0000,102.4219,97.3813,102.4806,93.4553,356810090.8495,194538400.0000
99.5123,97.5775,99.5911,97.8369,0.2856,2.1577,1.8721,89.1798,90.0980,84.2066,72.9900,55.7800,28.0660,115.4472,129.9331,0.0000,100.0000,100.0000,0.0000,102.2271,96.7976,102.2097,92.9453,359216890.8538,201758800.0000
98.9836,97.1526,99.1351,97.4362,0.2809,2.0815,1.8007,86.7365,91.9270,81.7050,71.2382,54.8646,27.0640,119.2563,137.4629,10.0000,100.0000,100.0000,0.0000,101.8855,96.0817,101.7742,92.5311,353563790.8538,196105700.0000
98.6324,96.7597,98.7582,97.0789,0.3063,2.0367,1.7305,94.3778,95.0741,80.4206,70.3990,53.5987,25.9604,95.5534,123.0813,20.0000,100.0000,100.0000,0.0000,101.4021,95.8627,101.3997,92.1197,356250753.1974,187321400.0000
98.2761,96.3646,98.3806,96.7232,0.3341,1.9880,1.6539,94.6668,95.6073,79.9579,70.0961,53.1495,25.1001,115.5438,133.7315,0.0000,100.0000,100.0000,5.0000,100.9291,95.6230,101.0234,91.7059,351531153.1968,181684100.0000
97.9162,96.0037,97.9494,96.3445,0.3403,1.9107,1.5704,96.1776,92.0552,77.9595,68.8033,51.5904,23.9946,116.3101,129.4208,0.0000,100.0000,100.0000,0.0000,100.3273,95.5051,100.4960,91.5113,349251782.4267,177679800.0000
97.5757,95.6136,97.5516,95.9871,0.3583,1.8435,1.4853,95.9774,85.7432,77.6374,68.5963,50.3795,23.0064,145.4850,134.0471,0.0000,100.0000,100.0000,0.0000,99.8164,95.3350,100.0954,91.1318,346827083.3971,173139000.0000
97.0693,95.1697,97.0862,95.6020,0.3448,1.7405,1.3957,84.0107,74.3260,75.4518,67.1965,49.1710,22.0105,144.3837,128.9071,10.0000,100.0000,100.0000,0.0000,99.4913,94.6473,99.7242,90.6151,341901765.7499,166698200.0000
96.6907,94.7473,96.6579,95.2429,0.3385,1.6480,1.3095,77.2415,70.4949,75.0021,66.9099,48.4686,21.1619,159.3321,135.1223,0.0000,100.0000,100.0000,5.0000,98.9571,94.4244,99.3639,90.1307,338134624.1573,161915200.0000
96.2827,94.3267,96.1630,94.8595,0.2943,1.5192,1.2249,61.7257,70.7788,67.9196,62.7729,47.7307,20.2814,68.5488,97.8306,0.0000,90.0000,95.0000,10.0000,98.2749,94.2906,98.8914,89.7621,333613744.9824,155712700.0000
96.0342,94.0513,95.9430,94.6181,0.3576,1.5089,1.1513,72.5174,81.1191,70.8429,64.0030,48.6795,19.8322,104.2072,119.3161,0.0000,100.0000,100.0000,0.0000,98.1464,93.9220,98.5651,89.5375,333109574.3946,159772600.0000
95.6427,93.6705,95.6118,94.3217,0.3835,1.4454,1.0619,78.0932,88.5398,65.7385,61.2267,47.7685,19.0098,74.2734,107.4988,0.0000,100.0000,100.0000,0.0000,98.0084,93.2770,98.2628,89.0783,333534707.1673,154151400.0000
95.3216,93.3699,95.4464,94.1076,0.4869,1.4529,0.9660,92.7468,90.7604,76.5070,65.5150,46.8931,18.1850,116.4329,134.7274,0.0000,100.0000,100.0000,0.0000,98.0558,92.5874,98.0066,88.7333,337484994.0527,160577200.0000
94.8870,92.9264,95.0303,93.7696,0.4991,1.3434,0.8443,94.7795,88.3790,74.8762,64.4742,43.9705,16.9823,125.0712,134.5625,0.0000,100.0000,100.0000,5.0000,97.5948,92.1792,97.6634,88.1893,334619309.4108,155426000.0000
94.4532,92.5137,94.6160,93.4406,0.5076,1.2272,0.7196,84.7548,83.2914,74.2210,64.0550,41.0567,15.8608,140.7962,141.4227,10.0000,100.0000,100.0000,10.0000,97.1253,91.7810,97.2340,87.7934,329753848.5720,147944700.0000
94.0911,92.1574,94.1479,93.0952,0.4860,1.0786,0.5927,85.6028,84.6847,72.7839,63.1248,37.8909,14.7108,135.0912,135.5313,0.0000,100.0000,100.0000,15.0000,96.3903,91.7919,96.6220,87.6927,326490247.2305,141789300.0000
93.6515,91.7505,93.6621,92.7542,0.4416,0.9128,0.4712,79.5165,84.3349,64.8045,58.5170,34.8281,13.6883,87.2875,110.2265,0.0000,80.0000,90.0000,20.0000,95.7382,91.5648,96.1002,87.4008,319682649.4401,134666900.0000
93.2701,91.5206,93.4577,92.5618,0.5056,0.8663,0.3608,88.9348,87.1723,71.7918,61.1966,32.3546,12.9455,122.9119,133.7025,0.0000,90.0000,95.0000,25.0000,95.8688,90.6714,95.7312,87.3100,321332141.7477,138565700.0000
92.8039,91.2451,93.0642,92.2811,0.4942,0.7286,0.2344,84.5535,86.1359,69.8755,60.0575,29.7628,12.2151,131.4110,146.4345,10.0000,100.0000,100.0000,30.0000,95.5010,90.1068,95.1599,87.3303,316493172.2561,133643300.0000
92.3707,91.0472,92.6775,92.0155,0.4745,0.5853,0.1108,88.0286,85.8876,69.2704,59.6955,26.8831,11.4462,123.8930,157.0572,20.0000,100.0000,100.0000,35.0000,95.0346,89.7068,94.6063,87.4881,315502181.1668,128375400.0000
92.0683,90.8931,92.2352,91.7363,0.4156,0.4078,-0.0078,85.8258,84.5213,63.7526,56.5452,24.1974,10.8114,99.8628,135.7802,0.0000,100.0000,100.0000,40.0000,94.2663,89.8703,94.0567,87.7296,310521984.1972,121229900.0000
91.6984,90.8468,91.9500,91.5487,0.4041,0.2924,-0.1117,83.8085,84.3849,61.7433,55.4706,22.5484,10.5429,91.5484,116.5169,0.0000,70.0000,0.0000,45.0000,94.0363,89.3605,93.8797,87.8139,309597770.8647,110832500.0000
91.4182,90.8368,91.6844,91.3807,0.3916,0.1788,-0.2128,83.9297,83.0222,60.8416,54.9824,21.4388,10.4502,109.1138,111.8943,0.0000,80.0000,5.0000,50.0000,93.6652,89.1713,93.8406,87.8331,307194162.1691,106147500.0000
90.9657,90.8016,91.3982,91.2131,0.3595,0.0488,-0.3107,85.4165,77.0757,58.7258,53.8202,20.2058,10.3526,123.3320,105.1530,10.0000,90.0000,10.0000,55.0000,93.5722,88.3592,93.7197,87.8835,305986767.8035,101385000.0000
90.5742,90.7629,91.1409,91.0717,0.3252,-0.0754,-0.4005,79.7205,68.3369,62.7225,55.6073,18.8759,10.2610,167.8603,125.9943,20.0000,100.0000,15.0000,60.0000,93.2817,87.8668,93.6063,87.9194,308102757.7362,106235500.0000
90.2237,90.7004,90.7051,90.8580,0.1934,-0.2884,-0.4818,66.0902,66.1255,57.1246,52.4072,17.2375,10.1342,111.7719,52.4904,30.0000,100.0000,20.0000,65.0000,92.3836,88.0638,93.3860,88.0147,305609575.3032,100964200.0000
89.8494,90.7115,90.4310,90.7443,0.0925,-0.4376,-0.5302,59.2001,70.4394,50.3766,48.8853,17.1150,10.4701,86.1157,14.3931,40.0000,70.0000,0.0000,70.0000,91.9881,87.7108,93.4193,88.0037,302496895.0076,96545500.0000
89.7711,90.8361,90.3562,90.7419,0.0508,-0.5025,-0.5533,73.0861,79.0072,49.1390,48.2604,17.8460,11.0029,63.1114,-20.7863,50.0000,80.0000,0.0000,75.0000,91.8253,87.7170,93.7633,87.9089,304917106.2755,93108800.0000
89.6864,91.0430,90.3096,90.7604,0.0085,-0.5575,-0.5660,79.0318,74.5754,48.6034,47.9800,19.5736,11.2326,101.8015,-14.5355,60.0000,0.0000,5.0000,80.0000,91.6710,87.7017,94.4156,87.6704,303926024.9855,88631300.0000
89.7237,91.2603,90.2733,90.7906,-0.0420,-0.6101,-0.5681,84.9036,63.5769,55.1582,51.2920,21.3077,11.6149,134.0803,-1.4097,70.0000,0.0000,10.0000,85.0000,91.7790,87.6684,94.9982,87.5224,307868086.8337,92984600.0000
89.7180,91.3522,89.9687,90.7008,-0.2300,-0.7876,-0.5576,59.7909,45.5739,44.6986,45.7480,23.2073,12.0229,14.6115,-57.5918,80.0000,0.0000,15.0000,90.0000,91.7519,87.6840,95.2119,87.4926,302846203.3640,87841700.0000
89.9952,91.5726,90.0019,90.7936,-0.3168,-0.8169,-0.5001,46.0361,33.2435,47.5686,47.2153,24.4412,12.0268,5.0344,-58.2616,90.0000,0.0000,20.0000,95.0000,92.6653,87.3251,95.5581,87.5871,305430152.7306,92945000.0000
90.2554,91.7467,89.9260,90.8410,-0.4749,-0.8959,-0.4209,30.8948,24.9976,33.7165,40.6787,25.8123,12.0310,-91.5185,-138.4868,100.0000,10.0000,25.0000,100.0000,93.4636,87.0473,95.8058,87.6876,303199761.1108,87321900.0000
90.6376,91.9834,90.2546,91.0929,-0.4883,-0.7905,-0.3022,22.7996,17.8756,34.5569,41.1741,23.5390,11.2397,-78.8522,-133.0602,90.0000,20.0000,30.0000,95.0000,93.8033,87.4719,95.7896,88.1773,303232651.1697,92946100.0000
90.9515,92.2245,90.6131,91.3510,-0.4841,-0.6642,-0.1801,21.2985,13.5407,38.8496,43.6624,21.9244,10.6602,-101.5325,-156.2752,100.0000,30.0000,35.0000,100.0000,93.8765,88.0265,95.7540,88.6949,306836651.1697,96550100.0000
91.1771,92.3333,90.8390,91.5357,-0.5316,-0.5907,-0.0591,9.5286,9.0365,26.8608,38.4843,19.1920,9.8763,-147.3874,-189.7394,100.0000,40.0000,40.0000,100.0000,93.9952,88.3589,95.6604,89.0063,300987992.3459,90335900.0000
91.5736,92.4987,91.4264,91.8873,-0.4194,-0.3456,0.0738,9.7949,14.4670,34.6730,43.3136,16.4178,9.1298,-156.1105,-171.7577,100.0000,0.0000,45.0000,100.0000,93.6096,89.5376,95.2689,89.7285,308734592.3459,98082500.0000
91.9011,92.5893,91.7468,92.0876,-0.3886,-0.2099,0.1786,7.7860,28.0748,32.0292,42.2913,14.2977,8.6200,-204.0033,-188.7698,100.0000,0.0000,50.0000,100.0000,93.8617,89.9406,95.1340,90.0445,305658853.5958,92847200.0000
92.3996,92.7003,92.1975,92.3369,-0.2824,-0.0066,0.2758,25.8201,44.9360,37.8843,45.6068,12.4423,8.2185,-115.7932,-113.4808,100.0000,10.0000,55.0000,20.0000,94.4212,90.3781,94.9055,90.4950,308721438.4235,98468400.0000
92.7969,92.7470,92.4977,92.4938,-0.2082,0.1382,0.3464,50.6182,50.7500,42.4682,47.9496,12.3705,8.2777,-76.7771,-68.2499,100.0000,20.0000,60.0000,0.0000,94.9949,90.5989,94.8293,90.6648,312603596.9142,102502800.0000
92.9865,92.7557,92.7002,92.5893,-0.1527,0.2457,0.3984,58.3696,41.1061,49.8462,51.3562,12.9615,8.4855,-30.2571,-8.0852,70.0000,30.0000,65.0000,0.0000,95.0576,90.9154,94.8199,90.6915,315510290.9731,108749100.0000
93.1499,92.6816,92.7243,92.5890,-0.1597,0.2769,0.4366,43.2623,26.1836,52.7475,52.6052,13.6768,8.8522,-22.6981,13.9556,80.0000,40.0000,70.0000,0.0000,95.3259,90.9739,94.8669,90.4963,314856497.3422,114151500.0000
93.2379,92.5112,92.6750,92.5515,-0.1999,0.2766,0.4765,21.6863,17.8568,47.4826,50.4127,14.4717,9.2383,-49.9232,4.1175,90.0000,50.0000,75.0000,0.0000,95.4447,91.0311,95.0846,89.9377,313245754.9619,109268300.0000
93.3293,92.4204,92.7653,92.5813,-0.1852,0.3413,0.5265,13.6022,24.7341,43.3868,48.7889,15.7707,9.7096,-123.6852,-33.2849,100.0000,60.0000,80.0000,5.0000,95.4417,91.2170,95.1454,89.6953,315135239.0234,104970000.0000
93.4974,92.4697,92.9842,92.6656,-0.1043,0.4685,0.5728,18.2819,42.6391,43.8393,49.0131,15.6314,9.7372,-152.0862,-26.2428,0.0000,70.0000,85.0000,10.0000,95.3403,91.6545,95.1824,89.7571,314030341.3862,108979200.0000
93.4896,92.4526,93.2358,92.7512,0.0179,0.6168,0.5989,42.3181,62.0647,45.6833,49.9509,15.8796,9.8600,-121.0676,-13.3546,10.0000,80.0000,90.0000,15.0000,95.3606,91.6187,95.1849,89.7204,314236952.0061,113648600.0000
93.4238,92.5162,93.4747,92.8133,0.1712,0.7656,0.5944,67.3173,75.0771,52.7944,53.4048,16.3537,10.0365,9.3660,57.9121,20.0000,90.0000,95.0000,20.0000,95.5109,91.3367,95.2774,89.7551,313014999.6251,118780800.0000
93.2774,92.5248,93.5224,92.7663,0.2810,0.8326,0.5516,76.5586,80.2176,64.7029,58.4488,17.1644,10.3973,114.6144,129.3332,30.0000,100.0000,100.0000,25.0000,95.5838,90.9710,95.2963,89.7534,315538356.0943,125096900.0000
93.0009,92.4527,93.2598,92.5624,0.2775,0.7589,0.4814,81.3552,84.9041,65.7656,58.8692,16.0608,10.3910,125.5171,139.0577,40.0000,100.0000,100.0000,30.0000,95.2183,90.7836,95.0640,89.8414,314202243.3035,130568600.0000
92.6972,92.3101,92.9134,92.3248,0.2301,0.6421,0.4120,82.7390,87.1540,58.6617,55.3196,14.9752,10.4211,53.2280,74.7034,0.0000,90.0000,95.0000,35.0000,94.6518,90.7426,94.6903,89.9300,310219798.9735,124436900.0000
92.5249,92.2090,92.7869,92.2030,0.2653,0.6198,0.3544,90.6182,84.5472,65.4637,57.9635,15.7486,10.9331,122.6503,134.8717,0.0000,100.0000,100.0000,40.0000,94.4759,90.5740,94.5529,89.8651,306509538.5082,130573100.0000
92.2133,92.0711,92.4671,91.9900,0.2184,0.5065,0.2881,88.1047,74.9531,63.4075,56.9100,14.8092,11.1460,135.1103,127.5478,0.0000,100.0000,25.0000,45.0000,93.9630,90.4636,94.2423,89.8999,302924235.0596,126052500.0000
91.7844,91.9185,92.1651,91.7968,0.1619,0.3954,0.2335,74.9186,64.2743,59.9593,55.1957,14.2788,11.4952,140.8005,107.3637,0.0000,90.0000,30.0000,0.0000,93.8216,89.7473,94.0021,89.8348,299630098.6959,121485000.0000
91.5114,91.6715,91.9391,91.6509,0.1203,0.3133,0.1930,61.8359,61.6407,62.2469,56.1148,14.1854,11.9824,160.3895,120.3458,10.0000,100.0000,35.0000,0.0000,93.4557,89.5672,94.2169,89.1261,298528364.1930,126576800.0000
91.4421,91.3534,91.6008,91.4603,0.0126,0.1755,0.1630,56.0686,69.2076,52.3449,51.4693,14.0815,12.4952,28.6364,23.2457,20.0000,10.0000,40.0000,5.0000,93.1367,89.7475,94.4541,88.2528,294995992.3980,120139300.0000
91.4156,91.1451,91.5622,91.4273,0.0091,0.1689,0.1598,67.0177,78.8116,50.4620,50.6706,14.7136,12.6757,29.4173,31.7758,30.0000,0.0000,45.0000,10.0000,93.0969,89.7344,94.6395,87.6506,292575177.9649,114118300.0000
91.6086,90.9828,91.5754,91.4193,0.0281,0.1857,0.1576,84.5364,81.7446,52.4753,51.5400,15.5315,12.8895,32.6470,46.7277,40.0000,0.0000,50.0000,15.0000,93.6827,89.5345,94.6906,87.2751,294861838.9819,123112500.0000
91.7723,90.8635,91.5264,91.3797,0.0240,0.1745,0.1505,84.8808,71.7192,53.4108,51.9532,17.2318,13.2888,19.6652,50.9723,50.0000,10.0000,55.0000,20.0000,94.1200,89.4246,94.6124,87.1146,295931264.8322,127361300.0000
91.9045,90.8760,91.4348,91.3208,-0.0013,0.1432,0.1445,75.8167,58.0900,52.5738,51.5473,18.9697,13.6624,-13.8669,32.9353,60.0000,20.0000,60.0000,25.0000,94.4179,89.3911,94.6408,87.1112,295204983.5820,122713100.0000
91.9231,90.8299,91.3577,91.2723,-0.0277,0.1171,0.1448,54.4602,46.4592,52.4690,51.4942,20.0837,13.8650,-12.1131,35.5326,70.0000,30.0000,65.0000,30.0000,94.4353,89.4109,94.5717,87.0881,290190545.5976,117538200.0000
91.8931,90.8231,91.2683,91.2210,-0.0674,0.0844,0.1518,43.9931,40.8704,49.4172,49.9131,21.3215,14.0783,-53.0200,4.1994,80.0000,40.0000,70.0000,35.0000,94.4195,89.3666,94.5586,87.0876,287482278.9308,112460200.0000
91.9288,90.9174,91.3035,91.2327,-0.0611,0.1075,0.1686,40.9244,43.0403,41.2034,45.8597,21.6327,14.0468,-131.7110,-49.3850,90.0000,50.0000,75.0000,40.0000,94.4198,89.4378,94.7706,87.0643,283049336.7338,105551200.0000
92.0525,91.0615,91.6960,91.4112,0.1117,0.2956,0.1839,37.6937,49.5841,45.0325,48.0071,20.5267,13.6773,-142.7324,-59.7686,0.0000,60.0000,0.0000,45.0000,94.1476,89.9573,94.9128,87.2101,285707310.1380,114166700.0000
91.8316,91.2080,91.9724,91.5121,0.2823,0.4382,0.1560,50.5027,65.3990,57.1269,54.0985,19.2979,13.2883,53.7506,57.1844,0.0000,70.0000,5.0000,50.0000,94.8272,88.8361,95.1767,87.2393,269459923.3606,130504100.0000
91.2648,91.2209,91.7956,91.3799,0.2927,0.3781,0.0854,60.5559,78.8796,50.6468,50.8823,20.3028,13.9667,36.8020,29.8427,10.0000,80.0000,10.0000,55.0000,95.3013,87.2284,95.2113,87.2304,265995974.1063,122115500.0000
90.8746,91.3263,91.8591,91.3662,0.4117,0.4240,0.0122,85.1385,90.6696,63.9408,56.6451,21.6570,14.6648,87.7659,75.9399,20.0000,90.0000,15.0000,60.0000,95.4583,86.2909,95.4509,87.2017,271902768.0191,129118400.0000
90.3571,91.3131,91.5094,91.1487,0.3712,0.2805,-0.0907,90.9443,94.7399,63.9408,56.6451,20.8990,15.0343,108.4517,80.1631,30.0000,100.0000,20.0000,65.0000,94.8360,85.8782,95.4122,87.2140,267522332.9829,129118400.0000
89.9547,91.2798,91.0820,90.9083,0.2769,0.0934,-0.1835,95.9259,96.9370,63.2436,56.2461,20.0569,15.4231,130.9212,70.2376,40.0000,100.0000,25.0000,70.0000,93.9533,85.9561,95.3200,87.2396,265642235.4220,122511200.0000
